Time,NodeID,NodePopulation,InterventionName,FractionHas,AvgNumberOfInterventions,AvgEfficacy-Attracting,AvgEfficacy-Repelling,AvgEfficacy-Blocking,AvgEfficacy-Killing,AvgEfficacy-Usage,AvgEfficacy-AcquisitionBlocking,AvgEfficacy-TransmissionBlocking,AvgEfficacy-MortalityBlocking,DrugConcentration
281,3,1000,AdherentDrug-Piperaquine,0.477,1,0,0,0,0,0,0,0,0,2.89902e-06
281,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
281,2,1000,AdherentDrug-Piperaquine,0.47,1,0,0,0,0,0,0,0,0,2.80951e-06
281,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
281,1,1000,AdherentDrug-Piperaquine,0.49,1,0,0,0,0,0,0,0,0,2.82947e-06
281,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
282,4,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,2.70786e-06
282,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
282,3,1000,AdherentDrug-Piperaquine,0.457,1,0,0,0,0,0,0,0,0,2.80043e-06
282,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
282,2,1000,AdherentDrug-Piperaquine,0.458,1,0,0,0,0,0,0,0,0,2.67903e-06
282,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
282,1,1000,AdherentDrug-Piperaquine,0.471,1,0,0,0,0,0,0,0,0,2.72583e-06
282,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
283,4,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,2.53322e-06
283,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
283,3,1000,AdherentDrug-Piperaquine,0.457,1,0,0,0,0,0,0,0,0,2.61982e-06
283,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
283,2,1000,AdherentDrug-Piperaquine,0.458,1,0,0,0,0,0,0,0,0,2.50626e-06
283,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
283,1,1000,AdherentDrug-Piperaquine,0.471,1,0,0,0,0,0,0,0,0,2.55004e-06
283,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
284,4,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,2.36985e-06
284,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
284,3,1000,AdherentDrug-Piperaquine,0.457,1,0,0,0,0,0,0,0,0,2.45087e-06
284,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
284,2,1000,AdherentDrug-Piperaquine,0.458,1,0,0,0,0,0,0,0,0,2.34462e-06
284,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
284,1,1000,AdherentDrug-Piperaquine,0.471,1,0,0,0,0,0,0,0,0,2.38558e-06
284,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
285,4,1000,AdherentDrug-Piperaquine,0.434,1,0,0,0,0,0,0,0,0,2.33168e-06
285,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
285,3,1000,AdherentDrug-Piperaquine,0.437,1,0,0,0,0,0,0,0,0,2.36529e-06
285,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
285,2,1000,AdherentDrug-Piperaquine,0.439,1,0,0,0,0,0,0,0,0,2.25766e-06
285,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
285,1,1000,AdherentDrug-Piperaquine,0.449,1,0,0,0,0,0,0,0,0,2.30634e-06
285,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
286,4,1000,AdherentDrug-Piperaquine,0.434,1,0,0,0,0,0,0,0,0,2.18131e-06
286,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
286,3,1000,AdherentDrug-Piperaquine,0.437,1,0,0,0,0,0,0,0,0,2.21275e-06
286,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
286,2,1000,AdherentDrug-Piperaquine,0.439,1,0,0,0,0,0,0,0,0,2.11206e-06
286,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
286,1,1000,AdherentDrug-Piperaquine,0.449,1,0,0,0,0,0,0,0,0,2.15761e-06
286,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
287,4,1000,AdherentDrug-Piperaquine,0.434,1,0,0,0,0,0,0,0,0,2.04063e-06
287,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
287,3,1000,AdherentDrug-Piperaquine,0.437,1,0,0,0,0,0,0,0,0,2.07004e-06
287,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
287,2,1000,AdherentDrug-Piperaquine,0.439,1,0,0,0,0,0,0,0,0,1.97585e-06
287,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
287,1,1000,AdherentDrug-Piperaquine,0.449,1,0,0,0,0,0,0,0,0,2.01845e-06
287,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
288,4,1000,AdherentDrug-Piperaquine,0.421,1,0,0,0,0,0,0,0,0,1.94646e-06
288,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
288,3,1000,AdherentDrug-Piperaquine,0.418,1,0,0,0,0,0,0,0,0,1.9929e-06
288,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
288,2,1000,AdherentDrug-Piperaquine,0.419,1,0,0,0,0,0,0,0,0,1.9034e-06
288,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
288,1,1000,AdherentDrug-Piperaquine,0.423,1,0,0,0,0,0,0,0,0,1.96153e-06
288,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
289,4,1000,AdherentDrug-Piperaquine,0.419,1,0,0,0,0,0,0,0,0,1.8263e-06
289,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
289,3,1000,AdherentDrug-Piperaquine,0.417,1,0,0,0,0,0,0,0,0,1.86718e-06
289,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
289,2,1000,AdherentDrug-Piperaquine,0.416,1,0,0,0,0,0,0,0,0,1.78846e-06
289,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
289,1,1000,AdherentDrug-Piperaquine,0.418,1,0,0,0,0,0,0,0,0,1.84863e-06
289,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
290,4,1000,AdherentDrug-Piperaquine,0.405,1,0,0,0,0,0,0,0,0,1.74299e-06
290,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,1,0,0,0,0
290,3,1000,AdherentDrug-Piperaquine,0.402,1,0,0,0,0,0,0,0,0,1.7854e-06
290,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,1,0,0,0,0
290,2,1000,AdherentDrug-Piperaquine,0.406,1,0,0,0,0,0,0,0,0,1.69681e-06
290,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,1,0,0,0,0
290,1,1000,AdherentDrug-Piperaquine,0.406,1,0,0,0,0,0,0,0,0,1.7595e-06
290,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,1,0,0,0,0
291,4,1000,AdherentDrug-Piperaquine,0.405,1,0,0,0,0,0,0,0,0,1.63058e-06
291,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,1,0,0,0,0
291,3,1000,AdherentDrug-Piperaquine,0.402,1,0,0,0,0,0,0,0,0,1.67026e-06
291,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,1,0,0,0,0
291,2,1000,AdherentDrug-Piperaquine,0.406,1,0,0,0,0,0,0,0,0,1.58738e-06
291,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,1,0,0,0,0
291,1,1000,AdherentDrug-Piperaquine,0.406,1,0,0,0,0,0,0,0,0,1.64603e-06
291,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,1,0,0,0,0
292,4,1000,AdherentDrug-Piperaquine,0.237,1,0,0,0,0,0,0,0,0,2.10258e-06
292,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,1,0,0,0,0
292,3,1000,AdherentDrug-Piperaquine,0.253,1,0,0,0,0,0,0,0,0,2.06391e-06
292,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,1,0,0,0,0
292,2,1000,AdherentDrug-Piperaquine,0.236,1,0,0,0,0,0,0,0,0,2.0424e-06
292,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,1,0,0,0,0
292,1,1000,AdherentDrug-Piperaquine,0.247,1,0,0,0,0,0,0,0,0,2.07331e-06
292,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,1,0,0,0,0
293,4,1000,AdherentDrug-Piperaquine,0.224,1,0,0,0,0,0,0,0,0,2.03977e-06
293,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,1,0,0,0,0
293,3,1000,AdherentDrug-Piperaquine,0.24,1,0,0,0,0,0,0,0,0,1.99678e-06
293,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,1,0,0,0,0
293,2,1000,AdherentDrug-Piperaquine,0.225,1,0,0,0,0,0,0,0,0,1.96924e-06
293,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,1,0,0,0,0
293,1,1000,AdherentDrug-Piperaquine,0.235,1,0,0,0,0,0,0,0,0,2.00224e-06
293,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,1,0,0,0,0
294,4,1000,AdherentDrug-Piperaquine,0.224,1,0,0,0,0,0,0,0,0,1.90822e-06
294,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,1,0,0,0,0
294,3,1000,AdherentDrug-Piperaquine,0.24,1,0,0,0,0,0,0,0,0,1.868e-06
294,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,1,0,0,0,0
294,2,1000,AdherentDrug-Piperaquine,0.225,1,0,0,0,0,0,0,0,0,1.84224e-06
294,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,1,0,0,0,0
294,1,1000,AdherentDrug-Piperaquine,0.235,1,0,0,0,0,0,0,0,0,1.87311e-06
294,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,1,0,0,0,0
295,4,1000,AdherentDrug-Piperaquine,0.224,1,0,0,0,0,0,0,0,0,1.78515e-06
295,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,1,0,0,0,0
295,3,1000,AdherentDrug-Piperaquine,0.24,1,0,0,0,0,0,0,0,0,1.74753e-06
295,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,1,0,0,0,0
295,2,1000,AdherentDrug-Piperaquine,0.225,1,0,0,0,0,0,0,0,0,1.72343e-06
295,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,1,0,0,0,0
295,1,1000,AdherentDrug-Piperaquine,0.235,1,0,0,0,0,0,0,0,0,1.75231e-06
295,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,1,0,0,0,0
296,4,1000,AdherentDrug-Piperaquine,0.218,1,0,0,0,0,0,0,0,0,1.69591e-06
296,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,1,0,0,0,0
296,3,1000,AdherentDrug-Piperaquine,0.231,1,0,0,0,0,0,0,0,0,1.67021e-06
296,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,1,0,0,0,0
296,2,1000,AdherentDrug-Piperaquine,0.211,1,0,0,0,0,0,0,0,0,1.67109e-06
296,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,1,0,0,0,0
296,1,1000,AdherentDrug-Piperaquine,0.223,1,0,0,0,0,0,0,0,0,1.68836e-06
296,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,1,0,0,0,0
297,4,1000,AdherentDrug-Piperaquine,0.218,1,0,0,0,0,0,0,0,0,1.58653e-06
297,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,1,0,0,0,0
297,3,1000,AdherentDrug-Piperaquine,0.231,1,0,0,0,0,0,0,0,0,1.56249e-06
297,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,1,0,0,0,0
297,2,1000,AdherentDrug-Piperaquine,0.211,1,0,0,0,0,0,0,0,0,1.56332e-06
297,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,1,0,0,0,0
297,1,1000,AdherentDrug-Piperaquine,0.223,1,0,0,0,0,0,0,0,0,1.57948e-06
297,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,1,0,0,0,0
298,4,1000,AdherentDrug-Piperaquine,0.218,1,0,0,0,0,0,0,0,0,1.48421e-06
298,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,1,0,0,0,0
298,3,1000,AdherentDrug-Piperaquine,0.231,1,0,0,0,0,0,0,0,0,1.46172e-06
298,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,1,0,0,0,0
298,2,1000,AdherentDrug-Piperaquine,0.211,1,0,0,0,0,0,0,0,0,1.4625e-06
298,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,1,0,0,0,0
298,1,1000,AdherentDrug-Piperaquine,0.223,1,0,0,0,0,0,0,0,0,1.47761e-06
298,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,1,0,0,0,0
299,4,1000,AdherentDrug-Piperaquine,0.208,1,0,0,0,0,0,0,0,0,1.42079e-06
299,3,1000,AdherentDrug-Piperaquine,0.226,1,0,0,0,0,0,0,0,0,1.38185e-06
299,2,1000,AdherentDrug-Piperaquine,0.204,1,0,0,0,0,0,0,0,0,1.39053e-06
299,1,1000,AdherentDrug-Piperaquine,0.215,1,0,0,0,0,0,0,0,0,1.40708e-06
300,4,1000,AdherentDrug-Piperaquine,0.206,1,0,0,0,0,0,0,0,0,1.33508e-06
300,3,1000,AdherentDrug-Piperaquine,0.22,1,0,0,0,0,0,0,0,0,1.30836e-06
300,2,1000,AdherentDrug-Piperaquine,0.201,1,0,0,0,0,0,0,0,0,1.30953e-06
300,1,1000,AdherentDrug-Piperaquine,0.207,1,0,0,0,0,0,0,0,0,1.33941e-06
301,4,1000,AdherentDrug-Piperaquine,0.196,1,0,0,0,0,0,0,0,0,1.27554e-06
301,3,1000,AdherentDrug-Piperaquine,0.211,1,0,0,0,0,0,0,0,0,1.24514e-06
301,2,1000,AdherentDrug-Piperaquine,0.189,1,0,0,0,0,0,0,0,0,1.25654e-06
301,1,1000,AdherentDrug-Piperaquine,0.202,1,0,0,0,0,0,0,0,0,1.26597e-06
302,4,1000,AdherentDrug-Piperaquine,0.196,1,0,0,0,0,0,0,0,0,1.19328e-06
302,3,1000,AdherentDrug-Piperaquine,0.211,1,0,0,0,0,0,0,0,0,1.16484e-06
302,2,1000,AdherentDrug-Piperaquine,0.189,1,0,0,0,0,0,0,0,0,1.1755e-06
302,1,1000,AdherentDrug-Piperaquine,0.202,1,0,0,0,0,0,0,0,0,1.18432e-06
303,4,1000,AdherentDrug-Piperaquine,0.129,1,0,0,0,0,0,0,0,0,1.31597e-06
303,3,1000,AdherentDrug-Piperaquine,0.126,1,0,0,0,0,0,0,0,0,1.33109e-06
303,2,1000,AdherentDrug-Piperaquine,0.118,1,0,0,0,0,0,0,0,0,1.32097e-06
303,1,1000,AdherentDrug-Piperaquine,0.129,1,0,0,0,0,0,0,0,0,1.32074e-06
304,4,1000,AdherentDrug-Piperaquine,0.123,1,0,0,0,0,0,0,0,0,1.25732e-06
304,3,1000,AdherentDrug-Piperaquine,0.12,1,0,0,0,0,0,0,0,0,1.27307e-06
304,2,1000,AdherentDrug-Piperaquine,0.113,1,0,0,0,0,0,0,0,0,1.25983e-06
304,1,1000,AdherentDrug-Piperaquine,0.124,1,0,0,0,0,0,0,0,0,1.25746e-06
305,4,1000,AdherentDrug-Piperaquine,0.123,1,0,0,0,0,0,0,0,0,1.17623e-06
305,3,1000,AdherentDrug-Piperaquine,0.12,1,0,0,0,0,0,0,0,0,1.19097e-06
305,2,1000,AdherentDrug-Piperaquine,0.113,1,0,0,0,0,0,0,0,0,1.17858e-06
305,1,1000,AdherentDrug-Piperaquine,0.124,1,0,0,0,0,0,0,0,0,1.17637e-06
306,4,1000,AdherentDrug-Piperaquine,0.115,1,0,0,0,0,0,0,0,0,1.12774e-06
306,3,1000,AdherentDrug-Piperaquine,0.108,1,0,0,0,0,0,0,0,0,1.1603e-06
306,2,1000,AdherentDrug-Piperaquine,0.101,1,0,0,0,0,0,0,0,0,1.14988e-06
306,1,1000,AdherentDrug-Piperaquine,0.115,1,0,0,0,0,0,0,0,0,1.13115e-06
307,4,1000,AdherentDrug-Piperaquine,0.115,1,0,0,0,0,0,0,0,0,1.055e-06
307,3,1000,AdherentDrug-Piperaquine,0.108,1,0,0,0,0,0,0,0,0,1.08546e-06
307,2,1000,AdherentDrug-Piperaquine,0.101,1,0,0,0,0,0,0,0,0,1.07572e-06
307,1,1000,AdherentDrug-Piperaquine,0.115,1,0,0,0,0,0,0,0,0,1.0582e-06
308,4,1000,AdherentDrug-Piperaquine,0.115,1,0,0,0,0,0,0,0,0,9.86966e-07
308,3,1000,AdherentDrug-Piperaquine,0.108,1,0,0,0,0,0,0,0,0,1.01546e-06
308,2,1000,AdherentDrug-Piperaquine,0.101,1,0,0,0,0,0,0,0,0,1.00634e-06
308,1,1000,AdherentDrug-Piperaquine,0.115,1,0,0,0,0,0,0,0,0,9.89952e-07
309,4,1000,AdherentDrug-Piperaquine,0.105,1,0,0,0,0,0,0,0,0,9.44714e-07
309,3,1000,AdherentDrug-Piperaquine,0.097,1,0,0,0,0,0,0,0,0,9.78522e-07
309,2,1000,AdherentDrug-Piperaquine,0.095,1,0,0,0,0,0,0,0,0,9.56758e-07
309,1,1000,AdherentDrug-Piperaquine,0.101,1,0,0,0,0,0,0,0,0,9.56908e-07
310,4,1000,AdherentDrug-Piperaquine,0.105,1,0,0,0,0,0,0,0,0,8.83787e-07
310,3,1000,AdherentDrug-Piperaquine,0.097,1,0,0,0,0,0,0,0,0,9.15414e-07
310,2,1000,AdherentDrug-Piperaquine,0.095,1,0,0,0,0,0,0,0,0,8.95055e-07
310,1,1000,AdherentDrug-Piperaquine,0.101,1,0,0,0,0,0,0,0,0,8.95195e-07
311,4,1000,AdherentDrug-Piperaquine,0.054,1,0,0,0,0,0,0,0,0,9.53638e-07
311,3,1000,AdherentDrug-Piperaquine,0.064,1,0,0,0,0,0,0,0,0,9.41181e-07
311,2,1000,AdherentDrug-Piperaquine,0.053,1,0,0,0,0,0,0,0,0,9.52425e-07
311,1,1000,AdherentDrug-Piperaquine,0.056,1,0,0,0,0,0,0,0,0,9.54615e-07
312,4,1000,AdherentDrug-Piperaquine,0.049,1,0,0,0,0,0,0,0,0,9.12292e-07
312,3,1000,AdherentDrug-Piperaquine,0.054,1,0,0,0,0,0,0,0,0,9.14905e-07
312,2,1000,AdherentDrug-Piperaquine,0.048,1,0,0,0,0,0,0,0,0,9.12462e-07
312,1,1000,AdherentDrug-Piperaquine,0.053,1,0,0,0,0,0,0,0,0,9.04282e-07
313,4,1000,AdherentDrug-Piperaquine,0.049,1,0,0,0,0,0,0,0,0,8.53456e-07
313,3,1000,AdherentDrug-Piperaquine,0.054,1,0,0,0,0,0,0,0,0,8.559e-07
313,2,1000,AdherentDrug-Piperaquine,0.048,1,0,0,0,0,0,0,0,0,8.53615e-07
313,1,1000,AdherentDrug-Piperaquine,0.053,1,0,0,0,0,0,0,0,0,8.45962e-07
314,4,1000,AdherentDrug-Piperaquine,0.043,1,0,0,0,0,0,0,0,0,8.10862e-07
314,3,1000,AdherentDrug-Piperaquine,0.048,1,0,0,0,0,0,0,0,0,8.11635e-07
314,2,1000,AdherentDrug-Piperaquine,0.043,1,0,0,0,0,0,0,0,0,8.08954e-07
314,1,1000,AdherentDrug-Piperaquine,0.043,1,0,0,0,0,0,0,0,0,8.1052e-07
315,4,1000,AdherentDrug-Piperaquine,0.043,1,0,0,0,0,0,0,0,0,7.58567e-07
315,3,1000,AdherentDrug-Piperaquine,0.048,1,0,0,0,0,0,0,0,0,7.5929e-07
315,2,1000,AdherentDrug-Piperaquine,0.042,1,0,0,0,0,0,0,0,0,7.58247e-07
315,1,1000,AdherentDrug-Piperaquine,0.043,1,0,0,0,0,0,0,0,0,7.58247e-07
316,3,1000,AdherentDrug-Piperaquine,0.003,1,0,0,0,0,0,0,0,0,7.20673e-07
