Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
599,1,a1.b1,19513,14459,1.31966
600,1,X,19487,14643,1.34972
600,1,Y,0,0,0
600,1,a0,1,0,0
600,1,a1,19487,14643,1.34972
600,1,b0,5761,869,6.89298
600,1,b1,19466,14639,1.34715
600,1,a0.b0,0,0,0
600,1,a1.b1,19466,14639,1.34715
601,1,X,19487,14557,1.34032
601,1,Y,0,0,0
601,1,a0,5,1,1
601,1,a1,19487,14557,1.34032
601,1,b0,5867,831,6.96149
601,1,b1,19467,14553,1.33917
601,1,a0.b0,0,0,0
601,1,a1.b1,19467,14553,1.33917
602,1,X,19629,14470,1.33635
602,1,Y,0,0,0
602,1,a0,0,5,1
602,1,a1,19629,14470,1.33635
602,1,b0,5886,850,6.72588
602,1,b1,19606,14468,1.3355
602,1,a0.b0,0,0,0
602,1,a1.b1,19606,14468,1.3355
603,1,X,19644,14649,1.35333
603,1,Y,0,0,0
603,1,a0,1,0,0
603,1,a1,19644,14649,1.35333
603,1,b0,5839,906,6.71302
603,1,b1,19622,14645,1.35248
603,1,a0.b0,0,0,0
603,1,a1.b1,19622,14645,1.35248
604,1,X,19680,14682,1.35431
604,1,Y,0,0,0
604,1,a0,3,1,1
604,1,a1,19680,14682,1.35431
604,1,b0,5796,877,6.93158
604,1,b1,19660,14676,1.35098
604,1,a0.b0,0,0,0
604,1,a1.b1,19660,14676,1.35098
605,1,X,19654,14749,1.34416
605,1,Y,0,0,0
605,1,a0,1,3,1
605,1,a1,19654,14749,1.34416
605,1,b0,5789,865,6.86821
605,1,b1,19633,14746,1.34294
605,1,a0.b0,0,0,0
605,1,a1.b1,19633,14746,1.34294
606,1,X,19352,14760,1.34465
606,1,Y,0,0,0
606,1,a0,0,1,1
606,1,a1,19352,14760,1.34465
606,1,b0,5677,895,6.6838
606,1,b1,19336,14754,1.34262
606,1,a0.b0,0,0,0
606,1,a1.b1,19336,14754,1.34262
607,1,X,19371,14538,1.34241
607,1,Y,0,0,0
607,1,a0,1,0,0
607,1,a1,19371,14538,1.34241
607,1,b0,5667,863,6.76825
607,1,b1,19355,14536,1.34205
607,1,a0.b0,0,0,0
607,1,a1.b1,19355,14536,1.34205
608,1,X,19373,14535,1.32019
608,1,Y,0,0,0
608,1,a0,1,1,1
608,1,a1,19373,14535,1.32019
608,1,b0,5745,831,6.60048
608,1,b1,19354,14534,1.32001
608,1,a0.b0,0,0,0
608,1,a1.b1,19354,14534,1.32001
609,1,X,19160,14535,1.35624
609,1,Y,0,0,0
609,1,a0,0,1,1
609,1,a1,19160,14535,1.35624
609,1,b0,5722,907,6.70893
609,1,b1,19136,14534,1.35558
609,1,a0.b0,0,0,0
609,1,a1.b1,19136,14534,1.35558
610,1,X,19049,14283,1.34916
610,1,Y,0,0,0
610,1,a0,2,0,0
610,1,a1,19049,14283,1.34916
610,1,b0,5688,845,6.90178
610,1,b1,19022,14283,1.34916
610,1,a0.b0,0,0,0
610,1,a1.b1,19022,14283,1.34916
611,1,X,19185,14236,1.36302
611,1,Y,0,0,0
611,1,a0,0,2,1
611,1,a1,19185,14236,1.36302
611,1,b0,5677,875,6.90629
611,1,b1,19158,14233,1.36078
611,1,a0.b0,0,0,0
611,1,a1.b1,19158,14233,1.36078
612,1,X,19175,14372,1.33155
612,1,Y,0,0,0
612,1,a0,0,0,0
612,1,a1,19175,14372,1.33155
612,1,b0,5673,864,6.51505
612,1,b1,19145,14369,1.33043
612,1,a0.b0,0,0,0
612,1,a1.b1,19145,14369,1.33043
613,1,X,18942,14288,1.32069
613,1,Y,0,0,0
613,1,a0,0,0,0
613,1,a1,18942,14288,1.32069
613,1,b0,5675,786,6.82952
613,1,b1,18913,14284,1.31889
613,1,a0.b0,0,0,0
613,1,a1.b1,18913,14284,1.31889
614,1,X,18818,14102,1.32506
614,1,Y,0,0,0
614,1,a0,0,0,0
614,1,a1,18818,14102,1.32506
614,1,b0,5638,835,6.48982
614,1,b1,18791,14099,1.32343
614,1,a0.b0,0,0,0
614,1,a1.b1,18791,14099,1.32343
615,1,X,19842,14004,1.36468
615,1,Y,0,0,0
615,1,a0,0,0,0
615,1,a1,19842,14004,1.36468
615,1,b0,5593,824,7.19782
615,1,b1,19814,14002,1.36388
615,1,a0.b0,0,0,0
615,1,a1.b1,19814,14002,1.36388
616,1,X,19202,15056,1.30712
616,1,Y,0,0,0
616,1,a0,1,0,0
616,1,a1,19202,15056,1.30712
616,1,b0,5612,807,6.72986
616,1,b1,19174,15051,1.30417
616,1,a0.b0,0,0,0
616,1,a1.b1,19174,15051,1.30417
617,1,X,19984,14435,1.33433
617,1,Y,0,0,0
617,1,a0,0,1,1
617,1,a1,19984,14435,1.33433
617,1,b0,5621,845,6.71124
617,1,b1,19961,14430,1.33319
617,1,a0.b0,0,0,0
617,1,a1.b1,19961,14430,1.33319
618,1,X,19772,15194,1.29137
618,1,Y,0,0,0
618,1,a0,0,0,0
618,1,a1,19772,15194,1.29137
618,1,b0,5709,831,6.32732
618,1,b1,19749,15190,1.28966
618,1,a0.b0,0,0,0
618,1,a1.b1,19749,15190,1.28966
619,1,X,19339,14921,1.31868
619,1,Y,0,0,0
619,1,a0,0,0,0
619,1,a1,19339,14921,1.31868
619,1,b0,5656,858,6.54196
619,1,b1,19314,14918,1.31814
619,1,a0.b0,0,0,0
619,1,a1.b1,19314,14918,1.31814
620,1,X,19473,14506,1.32276
620,1,Y,0,0,0
620,1,a0,0,0,0
620,1,a1,19473,14506,1.32276
620,1,b0,5641,823,6.68894
620,1,b1,19448,14504,1.32198
620,1,a0.b0,0,0,0
620,1,a1.b1,19448,14504,1.32198
621,1,X,19149,14707,1.33753
621,1,Y,0,0,0
621,1,a0,0,0,0
621,1,a1,19149,14707,1.33753
621,1,b0,5603,875,6.67314
621,1,b1,19123,14706,1.33748
621,1,a0.b0,0,0,0
621,1,a1.b1,19123,14706,1.33748
622,1,X,18736,14390,1.33808
622,1,Y,0,0,0
622,1,a0,0,0,0
622,1,a1,18736,14390,1.33808
622,1,b0,5560,844,6.76422
622,1,b1,18708,14390,1.33808
622,1,a0.b0,0,0,0
622,1,a1.b1,18708,14390,1.33808
623,1,X,19944,13998,1.36655
623,1,Y,0,0,0
623,1,a0,0,0,0
623,1,a1,19944,13998,1.36655
623,1,b0,5597,822,7.24209
623,1,b1,19917,13995,1.36392
623,1,a0.b0,0,0,0
623,1,a1.b1,19917,13995,1.36392
624,1,X,19265,15161,1.31179
624,1,Y,0,0,0
624,1,a0,0,0,0
624,1,a1,19265,15161,1.31179
624,1,b0,5665,814,6.80713
624,1,b1,19240,15158,1.31092
624,1,a0.b0,0,0,0
624,1,a1.b1,19240,15158,1.31092
625,1,X,19018,14487,1.34534
625,1,Y,0,0,0
625,1,a0,0,0,0
625,1,a1,19018,14487,1.34534
625,1,b0,5543,887,6.64036
625,1,b1,18996,14483,1.34364
625,1,a0.b0,0,0,0
625,1,a1.b1,18996,14483,1.34364
626,1,X,18992,14313,1.33906
626,1,Y,0,0,0
626,1,a0,0,0,0
626,1,a1,18992,14313,1.33906
626,1,b0,5488,838,6.79117
626,1,b1,18972,14310,1.33662
626,1,a0.b0,0,0,0
626,1,a1.b1,18972,14310,1.33662
627,1,X,19496,14347,1.35269
627,1,Y,0,0,0
627,1,a0,0,0,0
627,1,a1,19496,14347,1.35269
627,1,b0,5512,843,7.00237
627,1,b1,19474,14343,1.35181
627,1,a0.b0,0,0,0
627,1,a1.b1,19474,14343,1.35181
628,1,X,19062,14812,1.3115
628,1,Y,0,0,0
628,1,a0,0,0,0
628,1,a1,19062,14812,1.3115
628,1,b0,5468,828,6.57246
628,1,b1,19041,14807,1.30783
628,1,a0.b0,0,0,0
628,1,a1.b1,19041,14807,1.30783
629,1,X,19307,14422,1.32229
629,1,Y,0,0,0
629,1,a0,0,0,0
629,1,a1,19307,14422,1.32229
629,1,b0,5430,828,6.61353
629,1,b1,19287,14418,1.31898
629,1,a0.b0,0,0,0
629,1,a1.b1,19287,14418,1.31898
630,1,X,18962,14688,1.2967
630,1,Y,0,0,0
630,1,a0,0,0,0
630,1,a1,18962,14688,1.2967
630,1,b0,5482,811,6.37361
630,1,b1,18942,14686,1.29661
630,1,a0.b0,0,0,0
630,1,a1.b1,18942,14686,1.29661
631,1,X,18497,14335,1.34552
631,1,Y,0,0,0
631,1,a0,0,0,0
631,1,a1,18497,14335,1.34552
631,1,b0,5439,855,6.79298
631,1,b1,18478,14332,1.34461
631,1,a0.b0,0,0,0
631,1,a1.b1,18478,14332,1.34461
632,1,X,19017,13875,1.33463
632,1,Y,0,0,0
632,1,a0,0,0,0
632,1,a1,19017,13875,1.33463
632,1,b0,5434,817,6.68299
632,1,b1,18997,13873,1.33381
632,1,a0.b0,0,0,0
632,1,a1.b1,18997,13873,1.33381
633,1,X,18568,14386,1.33331
633,1,Y,0,0,0
633,1,a0,0,0,0
633,1,a1,18568,14386,1.33331
633,1,b0,5515,803,6.97136
633,1,b1,18551,14382,1.33118
633,1,a0.b0,0,0,0
633,1,a1.b1,18551,14382,1.33118
634,1,X,19168,13867,1.34016
634,1,Y,0,0,0
634,1,a0,0,0,0
634,1,a1,19168,13867,1.34016
634,1,b0,5556,814,6.79484
634,1,b1,19154,13862,1.33834
634,1,a0.b0,0,0,0
634,1,a1.b1,19154,13862,1.33834
635,1,X,19709,14411,1.29471
635,1,Y,0,0,0
635,1,a0,0,0,0
635,1,a1,19709,14411,1.29471
635,1,b0,5648,799,6.31539
635,1,b1,19695,14409,1.29308
635,1,a0.b0,0,0,0
635,1,a1.b1,19695,14409,1.29308
636,1,X,18459,14886,1.32615
636,1,Y,0,0,0
636,1,a0,0,0,0
636,1,a1,18459,14886,1.32615
636,1,b0,5584,825,6.88485
636,1,b1,18442,14886,1.32615
636,1,a0.b0,0,0,0
636,1,a1.b1,18442,14886,1.32615
637,1,X,19535,13674,1.31432
637,1,Y,0,0,0
637,1,a0,0,0,0
637,1,a1,19535,13674,1.31432
637,1,b0,5622,799,6.37922
637,1,b1,19518,13672,1.31385
637,1,a0.b0,0,0,0
637,1,a1.b1,19518,13672,1.31385
638,1,X,19575,14750,1.31803
638,1,Y,0,0,0
638,1,a0,0,0,0
638,1,a1,19575,14750,1.31803
638,1,b0,5666,837,6.60454
638,1,b1,19557,14747,1.3164
638,1,a0.b0,0,0,0
638,1,a1.b1,19557,14747,1.3164
639,1,X,18587,14754,1.34397
639,1,Y,0,0,0
639,1,a0,0,0,0
639,1,a1,18587,14754,1.34397
639,1,b0,5614,845,7.00592
639,1,b1,18574,14748,1.34296
639,1,a0.b0,0,0,0
639,1,a1.b1,18574,14748,1.34296
640,1,X,18963,13839,1.35848
640,1,Y,0,0,0
640,1,a0,0,0,0
640,1,a1,18963,13839,1.35848
640,1,b0,5576,866,6.72864
640,1,b1,18946,13838,1.35742
640,1,a0.b0,0,0,0
640,1,a1.b1,18946,13838,1.35742
641,1,X,18898,14252,1.34332
641,1,Y,0,0,0
641,1,a0,0,0,0
641,1,a1,18898,14252,1.34332
641,1,b0,5557,865,6.65665
641,1,b1,18882,14249,1.34143
641,1,a0.b0,0,0,0
641,1,a1.b1,18882,14249,1.34143
642,1,X,18620,14160,1.32232
642,1,Y,0,0,0
642,1,a0,0,0,0
642,1,a1,18620,14160,1.32232
642,1,b0,5541,819,6.57265
642,1,b1,18602,14159,1.32199
642,1,a0.b0,0,0,0
642,1,a1.b1,18602,14159,1.32199
643,1,X,18693,13880,1.34633
643,1,Y,0,0,0
643,1,a0,0,0,0
643,1,a1,18693,13880,1.34633
643,1,b0,5477,801,7.00125
643,1,b1,18673,13879,1.34635
643,1,a0.b0,0,0,0
643,1,a1.b1,18673,13879,1.34635
644,1,X,19022,14031,1.3426
644,1,Y,0,0,0
644,1,a0,0,0,0
644,1,a1,19022,14031,1.3426
644,1,b0,5509,815,6.89816
644,1,b1,19005,14027,1.34163
644,1,a0.b0,0,0,0
644,1,a1.b1,19005,14027,1.34163
645,1,X,18098,14350,1.32955
645,1,Y,0,0,0
645,1,a0,0,0,0
645,1,a1,18098,14350,1.32955
645,1,b0,5509,837,6.64994
645,1,b1,18078,14349,1.32957
645,1,a0.b0,0,0,0
645,1,a1.b1,18078,14349,1.32957
646,1,X,18630,13406,1.33791
646,1,Y,0,0,0
646,1,a0,0,0,0
646,1,a1,18630,13406,1.33791
646,1,b0,5443,817,6.54468
646,1,b1,18612,13402,1.33495
646,1,a0.b0,0,0,0
646,1,a1.b1,18612,13402,1.33495
647,1,X,19092,14026,1.33716
647,1,Y,0,0,0
647,1,a0,0,0,0
647,1,a1,19092,14026,1.33716
647,1,b0,5470,839,6.63647
647,1,b1,19072,14024,1.33657
647,1,a0.b0,0,0,0
647,1,a1.b1,19072,14024,1.33657
648,1,X,17820,14498,1.35481
648,1,Y,0,0,0
648,1,a0,1,0,0
648,1,a1,17820,14498,1.35481
648,1,b0,5356,876,6.87215
648,1,b1,17799,14496,1.35389
648,1,a0.b0,0,0,0
648,1,a1.b1,17799,14496,1.35389
649,1,X,18141,13272,1.35134
649,1,Y,0,0,0
649,1,a0,0,1,1
649,1,a1,18141,13272,1.35134
649,1,b0,5315,808,6.77104
649,1,b1,18118,13271,1.35137
649,1,a0.b0,0,0,0
649,1,a1.b1,18118,13271,1.35137
650,1,X,19142,13616,1.3512
650,1,Y,0,0,0
650,1,a0,0,0,0
650,1,a1,19142,13616,1.3512
650,1,b0,5389,790,7.05316
650,1,b1,19123,13610,1.34916
650,1,a0.b0,0,0,0
650,1,a1.b1,19123,13610,1.34916
651,1,X,17689,14558,1.32484
651,1,Y,0,0,0
651,1,a0,0,0,0
651,1,a1,17689,14558,1.32484
651,1,b0,5283,805,6.87453
651,1,b1,17668,14556,1.32454
651,1,a0.b0,0,0,0
651,1,a1.b1,17668,14556,1.32454
652,1,X,17786,13185,1.33758
652,1,Y,0,0,0
652,1,a0,0,0,0
652,1,a1,17786,13185,1.33758
652,1,b0,5239,779,6.71374
652,1,b1,17769,13181,1.33366
652,1,a0.b0,0,0,0
652,1,a1.b1,17769,13181,1.33366
653,1,X,18855,13278,1.32053
653,1,Y,0,0,0
653,1,a0,0,0,0
653,1,a1,18855,13278,1.32053
653,1,b0,5325,731,6.82216
653,1,b1,18839,13276,1.31983
653,1,a0.b0,0,0,0
653,1,a1.b1,18839,13276,1.31983
654,1,X,17809,14353,1.3361
654,1,Y,0,0,0
654,1,a0,0,0,0
654,1,a1,17809,14353,1.3361
654,1,b0,5286,823,6.86148
654,1,b1,17792,14351,1.33559
654,1,a0.b0,0,0,0
654,1,a1.b1,17792,14351,1.33559
655,1,X,17810,13311,1.3428
655,1,Y,0,0,0
655,1,a0,0,0,0
655,1,a1,17810,13311,1.3428
655,1,b0,5272,788,6.79061
655,1,b1,17790,13311,1.3428
655,1,a0.b0,0,0,0
655,1,a1.b1,17790,13311,1.3428
656,1,X,18939,13285,1.31276
656,1,Y,0,0,0
656,1,a0,0,0,0
656,1,a1,18939,13285,1.31276
656,1,b0,5342,747,6.56225
656,1,b1,18918,13284,1.31278
656,1,a0.b0,0,0,0
656,1,a1.b1,18918,13284,1.31278
657,1,X,18225,14375,1.31381
657,1,Y,0,0,0
657,1,a0,0,0,0
657,1,a1,18225,14375,1.31381
657,1,b0,5325,778,6.7982
657,1,b1,18201,14373,1.31232
657,1,a0.b0,0,0,0
657,1,a1.b1,18201,14373,1.31232
658,1,X,18285,13743,1.36644
658,1,Y,0,0,0
658,1,a0,0,0,0
658,1,a1,18285,13743,1.36644
658,1,b0,5219,843,6.9739
658,1,b1,18266,13737,1.36282
658,1,a0.b0,0,0,0
658,1,a1.b1,18266,13737,1.36282
659,1,X,19161,13839,1.32437
659,1,Y,0,0,0
659,1,a0,0,0,0
659,1,a1,19161,13839,1.32437
659,1,b0,5242,773,6.80724
659,1,b1,19144,13835,1.32331
659,1,a0.b0,0,0,0
659,1,a1.b1,19144,13835,1.32331
660,1,X,18463,14692,1.30037
660,1,Y,0,0,0
660,1,a0,0,0,0
660,1,a1,18463,14692,1.30037
660,1,b0,5215,773,6.70893
660,1,b1,18444,14691,1.30039
660,1,a0.b0,0,0,0
660,1,a1.b1,18444,14691,1.30039
661,1,X,18841,14069,1.35859
661,1,Y,0,0,0
661,1,a0,0,0,0
661,1,a1,18841,14069,1.35859
661,1,b0,5221,821,7.14495
661,1,b1,18818,14067,1.3585
661,1,a0.b0,0,0,0
661,1,a1.b1,18818,14067,1.3585
662,1,X,18447,14414,1.28264
662,1,Y,0,0,0
662,1,a0,0,0,0
662,1,a1,18447,14414,1.28264
662,1,b0,5196,794,6.13098
662,1,b1,18423,14410,1.28092
662,1,a0.b0,0,0,0
662,1,a1.b1,18423,14410,1.28092
663,1,X,18053,14024,1.33314
663,1,Y,0,0,0
663,1,a0,0,0,0
663,1,a1,18053,14024,1.33314
663,1,b0,5136,773,7.04398
663,1,b1,18030,14023,1.33295
663,1,a0.b0,0,0,0
663,1,a1.b1,18030,14023,1.33295
664,1,X,18676,13663,1.31735
664,1,Y,0,0,0
664,1,a0,0,0,0
664,1,a1,18676,13663,1.31735
664,1,b0,5242,746,6.81233
664,1,b1,18652,13663,1.31735
664,1,a0.b0,0,0,0
664,1,a1.b1,18652,13663,1.31735
665,1,X,18508,14199,1.30995
665,1,Y,0,0,0
665,1,a0,0,0,0
665,1,a1,18508,14199,1.30995
665,1,b0,5275,765,6.75294
665,1,b1,18483,14197,1.30873
665,1,a0.b0,0,0,0
665,1,a1.b1,18483,14197,1.30873
666,1,X,17980,14073,1.32808
666,1,Y,0,0,0
666,1,a0,0,0,0
666,1,a1,17980,14073,1.32808
666,1,b0,5145,840,6.49643
666,1,b1,17958,14070,1.32523
666,1,a0.b0,0,0,0
666,1,a1.b1,17958,14070,1.32523
667,1,X,18197,13628,1.31391
667,1,Y,0,0,0
667,1,a0,0,0,0
667,1,a1,18197,13628,1.31391
667,1,b0,5124,793,6.3947
667,1,b1,18178,13625,1.31266
667,1,a0.b0,0,0,0
667,1,a1.b1,18178,13625,1.31266
668,1,X,18077,13875,1.32706
668,1,Y,0,0,0
668,1,a0,0,0,0
668,1,a1,18077,13875,1.32706
668,1,b0,5085,802,6.65835
668,1,b1,18061,13871,1.32528
668,1,a0.b0,0,0,0
668,1,a1.b1,18061,13871,1.32528
669,1,X,17602,13732,1.30462
669,1,Y,0,0,0
669,1,a0,0,0,0
669,1,a1,17602,13732,1.30462
669,1,b0,5047,740,6.6527
669,1,b1,17588,13727,1.30232
669,1,a0.b0,0,0,0
669,1,a1.b1,17588,13727,1.30232
670,1,X,18392,13261,1.31084
670,1,Y,0,0,0
670,1,a0,0,0,0
670,1,a1,18392,13261,1.31084
670,1,b0,5091,706,6.83853
670,1,b1,18378,13260,1.30973
670,1,a0.b0,0,0,0
670,1,a1.b1,18378,13260,1.30973
671,1,X,17899,14054,1.31158
671,1,Y,0,0,0
671,1,a0,0,0,0
671,1,a1,17899,14054,1.31158
671,1,b0,5118,753,6.8154
671,1,b1,17882,14053,1.31054
671,1,a0.b0,0,0,0
671,1,a1.b1,17882,14053,1.31054
672,1,X,17399,13561,1.3311
672,1,Y,0,0,0
672,1,a0,0,0,0
672,1,a1,17399,13561,1.3311
672,1,b0,5083,780,6.75641
672,1,b1,17383,13558,1.32999
672,1,a0.b0,0,0,0
672,1,a1.b1,17383,13558,1.32999
673,1,X,18425,13082,1.37441
673,1,Y,0,0,0
673,1,a0,0,0,0
673,1,a1,18425,13082,1.37441
673,1,b0,5122,766,7.39426
673,1,b1,18409,13082,1.37441
673,1,a0.b0,0,0,0
673,1,a1.b1,18409,13082,1.37441
674,1,X,17320,14100,1.30617
674,1,Y,0,0,0
674,1,a0,0,0,0
674,1,a1,17320,14100,1.30617
674,1,b0,5080,797,6.41656
674,1,b1,17307,14095,1.30259
674,1,a0.b0,0,0,0
674,1,a1.b1,17307,14095,1.30259
675,1,X,17319,13033,1.3386
675,1,Y,0,0,0
675,1,a0,0,0,0
675,1,a1,17319,13033,1.3386
675,1,b0,5057,793,6.56494
675,1,b1,17305,13030,1.33753
675,1,a0.b0,0,0,0
675,1,a1.b1,17305,13030,1.33753
676,1,X,18912,13016,1.32629
676,1,Y,0,0,0
676,1,a0,0,0,0
676,1,a1,18912,13016,1.32629
676,1,b0,5103,754,6.63263
676,1,b1,18898,13015,1.32493
676,1,a0.b0,0,0,0
676,1,a1.b1,18898,13015,1.32493
677,1,X,16927,14582,1.30565
677,1,Y,0,0,0
677,1,a0,0,0,0
677,1,a1,16927,14582,1.30565
677,1,b0,5082,773,6.76585
677,1,b1,16912,14581,1.30526
677,1,a0.b0,0,0,0
677,1,a1.b1,16912,14581,1.30526
678,1,X,17074,12563,1.31951
678,1,Y,0,0,0
678,1,a0,0,0,0
678,1,a1,17074,12563,1.31951
678,1,b0,5068,718,6.59053
678,1,b1,17063,12559,1.31667
678,1,a0.b0,0,0,0
678,1,a1.b1,17063,12559,1.31667
679,1,X,18530,12739,1.34053
679,1,Y,0,0,0
679,1,a0,0,0,0
679,1,a1,18530,12739,1.34053
679,1,b0,5142,733,6.91814
679,1,b1,18522,12735,1.33867
679,1,a0.b0,0,0,0
679,1,a1.b1,18522,12735,1.33867
680,1,X,17102,14146,1.28651
680,1,Y,0,0,0
680,1,a0,0,0,0
680,1,a1,17102,14146,1.28651
680,1,b0,5046,758,6.34697
680,1,b1,17093,14146,1.28651
680,1,a0.b0,0,0,0
680,1,a1.b1,17093,14146,1.28651
681,1,X,17421,12786,1.33717
681,1,Y,0,0,0
681,1,a0,0,0,0
681,1,a1,17421,12786,1.33717
681,1,b0,5019,730,6.90548
681,1,b1,17411,12785,1.33696
681,1,a0.b0,0,0,0
681,1,a1.b1,17411,12785,1.33696
682,1,X,17887,13161,1.34253
682,1,Y,0,0,0
682,1,a0,0,0,0
682,1,a1,17887,13161,1.34253
682,1,b0,4999,759,6.93939
682,1,b1,17876,13160,1.3421
682,1,a0.b0,0,0,0
682,1,a1.b1,17876,13160,1.3421
683,1,X,17285,13639,1.32671
683,1,Y,0,0,0
683,1,a0,0,0,0
683,1,a1,17285,13639,1.32671
683,1,b0,4990,751,6.93342
683,1,b1,17273,13637,1.32646
683,1,a0.b0,0,0,0
683,1,a1.b1,17273,13637,1.32646
684,1,X,16826,13063,1.36025
684,1,Y,0,0,0
684,1,a0,0,0,0
684,1,a1,16826,13063,1.36025
684,1,b0,4915,768,7.1276
684,1,b1,16815,13061,1.3597
684,1,a0.b0,0,0,0
684,1,a1.b1,16815,13061,1.3597
685,1,X,17609,12668,1.3583
685,1,Y,0,0,0
685,1,a0,0,0,0
685,1,a1,17609,12668,1.3583
685,1,b0,4915,757,6.99604
685,1,b1,17597,12667,1.35825
685,1,a0.b0,0,0,0
685,1,a1.b1,17597,12667,1.35825
686,1,X,17007,13447,1.31554
686,1,Y,0,0,0
686,1,a0,0,0,0
686,1,a1,17007,13447,1.31554
686,1,b0,4917,753,6.63479
686,1,b1,16994,13445,1.31447
686,1,a0.b0,0,0,0
686,1,a1.b1,16994,13445,1.31447
687,1,X,17009,12774,1.29278
687,1,Y,0,0,0
687,1,a0,0,0,0
687,1,a1,17009,12774,1.29278
687,1,b0,4980,684,6.46784
687,1,b1,16995,12773,1.29273
687,1,a0.b0,0,0,0
687,1,a1.b1,16995,12773,1.29273
688,1,X,18035,12785,1.33657
688,1,Y,0,0,0
688,1,a0,0,0,0
688,1,a1,18035,12785,1.33657
688,1,b0,5033,756,6.6918
688,1,b1,18019,12785,1.33657
688,1,a0.b0,0,0,0
688,1,a1.b1,18019,12785,1.33657
689,1,X,16936,13750,1.29571
689,1,Y,0,0,0
689,1,a0,0,0,0
689,1,a1,16936,13750,1.29571
689,1,b0,5053,748,6.43583
689,1,b1,16921,13747,1.29534
689,1,a0.b0,0,0,0
689,1,a1.b1,16921,13747,1.29534
690,1,X,17289,12686,1.35638
690,1,Y,0,0,0
690,1,a0,0,0,0
690,1,a1,17289,12686,1.35638
690,1,b0,4966,803,6.63014
690,1,b1,17276,12682,1.35539
690,1,a0.b0,0,0,0
690,1,a1.b1,17276,12682,1.35539
691,1,X,18001,13046,1.32163
691,1,Y,0,0,0
691,1,a0,0,0,0
691,1,a1,18001,13046,1.32163
691,1,b0,5016,723,6.8036
691,1,b1,17990,13040,1.31925
691,1,a0.b0,0,0,0
691,1,a1.b1,17990,13040,1.31925
692,1,X,16239,13745,1.29618
692,1,Y,0,0,0
692,1,a0,0,0,0
692,1,a1,16239,13745,1.29618
692,1,b0,4961,760,6.35658
692,1,b1,16228,13742,1.29304
692,1,a0.b0,0,0,0
692,1,a1.b1,16228,13742,1.29304
693,1,X,17237,11992,1.3434
693,1,Y,0,0,0
693,1,a0,0,0,0
693,1,a1,17237,11992,1.3434
693,1,b0,4974,714,6.76751
693,1,b1,17223,11992,1.3434
693,1,a0.b0,0,0,0
693,1,a1.b1,17223,11992,1.3434
694,1,X,17811,13002,1.30726
694,1,Y,0,0,0
694,1,a0,0,0,0
694,1,a1,17811,13002,1.30726
694,1,b0,4961,739,6.40595
694,1,b1,17797,13000,1.30692
694,1,a0.b0,0,0,0
694,1,a1.b1,17797,13000,1.30692
695,1,X,16300,13560,1.3031
695,1,Y,0,0,0
695,1,a0,0,0,0
695,1,a1,16300,13560,1.3031
695,1,b0,4977,710,6.78873
695,1,b1,16285,13559,1.30297
695,1,a0.b0,0,0,0
695,1,a1.b1,16285,13559,1.30297
696,1,X,16516,12043,1.36112
696,1,Y,0,0,0
696,1,a0,0,0,0
696,1,a1,16516,12043,1.36112
696,1,b0,4941,720,7.04028
696,1,b1,16500,12042,1.36115
696,1,a0.b0,0,0,0
696,1,a1.b1,16500,12042,1.36115
697,1,X,17210,12336,1.34039
697,1,Y,0,0,0
697,1,a0,0,0,0
697,1,a1,17210,12336,1.34039
697,1,b0,4887,761,6.51774
697,1,b1,17195,12334,1.33931
697,1,a0.b0,0,0,0
697,1,a1.b1,17195,12334,1.33931
698,1,X,16825,13006,1.33715
698,1,Y,0,0,0
698,1,a0,0,0,0
698,1,a1,16825,13006,1.33715
698,1,b0,4951,683,7.42021
698,1,b1,16809,13006,1.33715
698,1,a0.b0,0,0,0
698,1,a1.b1,16809,13006,1.33715
699,1,X,16696,12635,1.3374
699,1,Y,0,0,0
699,1,a0,0,0,0
699,1,a1,16696,12635,1.3374
699,1,b0,4856,761,6.60184
699,1,b1,16680,12634,1.33711
699,1,a0.b0,0,0,0
699,1,a1.b1,16680,12634,1.33711
700,1,X,17009,12524,1.32154
700,1,Y,0,0,0
700,1,a0,0,0,0
700,1,a1,17009,12524,1.32154
700,1,b0,4895,684,6.88743
700,1,b1,16992,12522,1.32072
700,1,a0.b0,0,0,0
700,1,a1.b1,16992,12522,1.32072
701,1,X,17348,12861,1.34725
701,1,Y,0,0,0
701,1,a0,0,0,0
701,1,a1,17348,12861,1.34725
701,1,b0,4907,747,6.97858
701,1,b1,17334,12858,1.34585
701,1,a0.b0,0,0,0
701,1,a1.b1,17334,12858,1.34585
702,1,X,17209,13151,1.31762
702,1,Y,0,0,0
702,1,a0,0,0,0
702,1,a1,17209,13151,1.31762
702,1,b0,4863,710,6.8831
702,1,b1,17194,13151,1.31762
702,1,a0.b0,0,0,0
702,1,a1.b1,17194,13151,1.31762
703,1,X,17092,13107,1.33692
703,1,Y,0,0,0
703,1,a0,0,0,0
703,1,a1,17092,13107,1.33692
703,1,b0,4802,761,6.80289
703,1,b1,17079,13105,1.33651
703,1,a0.b0,0,0,0
703,1,a1.b1,17079,13105,1.33651
704,1,X,16677,13071,1.35491
704,1,Y,0,0,0
704,1,a0,0,0,0
704,1,a1,16677,13071,1.35491
704,1,b0,4715,781,6.93982
