Time,NodeID,IndividualID,Gender,AgeYears,IsInfected,PyrogenicThreshold,FeverKillingRate,MSP_0,MSP_1,MSP_2,MSP_3,MSP_4,MSP_5,MSP_6,MSP_7,MSP_8,MSP_9,MSP_10,MSP_11,MSP_12,MSP_13,MSP_14,MSP_15,MSP_16,MSP_17,MSP_18,MSP_19,PfEMP1_0,PfEMP1_1,PfEMP1_2,PfEMP1_3,PfEMP1_4,PfEMP1_5,PfEMP1_6,PfEMP1_7,PfEMP1_8,PfEMP1_9,PfEMP1_10,PfEMP1_11,PfEMP1_12,PfEMP1_13,PfEMP1_14,PfEMP1_15,PfEMP1_16,PfEMP1_17,PfEMP1_18,PfEMP1_19,PfEMP1_20,PfEMP1_21,PfEMP1_22,PfEMP1_23,PfEMP1_24,PfEMP1_25,PfEMP1_26,PfEMP1_27,PfEMP1_28,PfEMP1_29,PfEMP1_30,PfEMP1_31,PfEMP1_32,PfEMP1_33,PfEMP1_34,PfEMP1_35,PfEMP1_36,PfEMP1_37,PfEMP1_38,PfEMP1_39,PfEMP1_40,PfEMP1_41,PfEMP1_42,PfEMP1_43,PfEMP1_44,PfEMP1_45,PfEMP1_46,PfEMP1_47,PfEMP1_48,PfEMP1_49,PfEMP1_50,PfEMP1_51,PfEMP1_52,PfEMP1_53,PfEMP1_54,PfEMP1_55,PfEMP1_56,PfEMP1_57,PfEMP1_58,PfEMP1_59,PfEMP1_60,PfEMP1_61,PfEMP1_62,PfEMP1_63,PfEMP1_64,PfEMP1_65,PfEMP1_66,PfEMP1_67,PfEMP1_68,PfEMP1_69,PfEMP1_70,PfEMP1_71,PfEMP1_72,PfEMP1_73,PfEMP1_74,PfEMP1_75,PfEMP1_76,PfEMP1_77,PfEMP1_78,PfEMP1_79,PfEMP1_80,PfEMP1_81,PfEMP1_82,PfEMP1_83,PfEMP1_84,PfEMP1_85,PfEMP1_86,PfEMP1_87,PfEMP1_88,PfEMP1_89,PfEMP1_90,PfEMP1_91,PfEMP1_92,PfEMP1_93,PfEMP1_94,PfEMP1_95,PfEMP1_96,PfEMP1_97,PfEMP1_98,PfEMP1_99,PfEMP1_100,PfEMP1_101,PfEMP1_102,PfEMP1_103,PfEMP1_104,PfEMP1_105,PfEMP1_106,PfEMP1_107,PfEMP1_108,PfEMP1_109,PfEMP1_110,PfEMP1_111,PfEMP1_112,PfEMP1_113,PfEMP1_114,PfEMP1_115,PfEMP1_116,PfEMP1_117,PfEMP1_118,PfEMP1_119,PfEMP1_120,PfEMP1_121,PfEMP1_122,PfEMP1_123,PfEMP1_124,PfEMP1_125,PfEMP1_126,PfEMP1_127,PfEMP1_128,PfEMP1_129,PfEMP1_130,PfEMP1_131,PfEMP1_132,PfEMP1_133,PfEMP1_134,PfEMP1_135,PfEMP1_136,PfEMP1_137,PfEMP1_138,PfEMP1_139,PfEMP1_140,PfEMP1_141,PfEMP1_142,PfEMP1_143,PfEMP1_144,PfEMP1_145,PfEMP1_146,PfEMP1_147,PfEMP1_148,PfEMP1_149,PfEMP1_150,PfEMP1_151,PfEMP1_152,PfEMP1_153,PfEMP1_154,PfEMP1_155,PfEMP1_156,PfEMP1_157,PfEMP1_158,PfEMP1_159,PfEMP1_160,PfEMP1_161,PfEMP1_162,PfEMP1_163,PfEMP1_164,PfEMP1_165,PfEMP1_166,PfEMP1_167,PfEMP1_168,PfEMP1_169,PfEMP1_170,PfEMP1_171,PfEMP1_172,PfEMP1_173,PfEMP1_174,PfEMP1_175,PfEMP1_176,PfEMP1_177,PfEMP1_178,PfEMP1_179,PfEMP1_180,PfEMP1_181,PfEMP1_182,PfEMP1_183,PfEMP1_184,PfEMP1_185,PfEMP1_186,PfEMP1_187,PfEMP1_188,PfEMP1_189,PfEMP1_190,PfEMP1_191,PfEMP1_192,PfEMP1_193,PfEMP1_194,PfEMP1_195,PfEMP1_196,PfEMP1_197,PfEMP1_198,PfEMP1_199,PfEMP1_200,PfEMP1_201,PfEMP1_202,PfEMP1_203,PfEMP1_204,PfEMP1_205,PfEMP1_206,PfEMP1_207,PfEMP1_208,PfEMP1_209,PfEMP1_210,PfEMP1_211,PfEMP1_212,PfEMP1_213,PfEMP1_214,PfEMP1_215,PfEMP1_216,PfEMP1_217,PfEMP1_218,PfEMP1_219,PfEMP1_220,PfEMP1_221,PfEMP1_222,PfEMP1_223,PfEMP1_224,PfEMP1_225,PfEMP1_226,PfEMP1_227,PfEMP1_228,PfEMP1_229,PfEMP1_230,PfEMP1_231,PfEMP1_232,PfEMP1_233,PfEMP1_234,PfEMP1_235,PfEMP1_236,PfEMP1_237,PfEMP1_238,PfEMP1_239,PfEMP1_240,PfEMP1_241,PfEMP1_242,PfEMP1_243,PfEMP1_244,PfEMP1_245,PfEMP1_246,PfEMP1_247,PfEMP1_248,PfEMP1_249,PfEMP1_250,PfEMP1_251,PfEMP1_252,PfEMP1_253,PfEMP1_254,PfEMP1_255,PfEMP1_256,PfEMP1_257,PfEMP1_258,PfEMP1_259,PfEMP1_260,PfEMP1_261,PfEMP1_262,PfEMP1_263,PfEMP1_264,PfEMP1_265,PfEMP1_266,PfEMP1_267,PfEMP1_268,PfEMP1_269,PfEMP1_270,PfEMP1_271,PfEMP1_272,PfEMP1_273,PfEMP1_274,PfEMP1_275,PfEMP1_276,PfEMP1_277,PfEMP1_278,PfEMP1_279,PfEMP1_280,PfEMP1_281,PfEMP1_282,PfEMP1_283,PfEMP1_284,PfEMP1_285,PfEMP1_286,PfEMP1_287,PfEMP1_288,PfEMP1_289,PfEMP1_290,PfEMP1_291,PfEMP1_292,PfEMP1_293,PfEMP1_294,PfEMP1_295,PfEMP1_296,PfEMP1_297,PfEMP1_298,PfEMP1_299,PfEMP1_300,PfEMP1_301,PfEMP1_302,PfEMP1_303,PfEMP1_304,PfEMP1_305,PfEMP1_306,PfEMP1_307,PfEMP1_308,PfEMP1_309,PfEMP1_310,PfEMP1_311,PfEMP1_312,PfEMP1_313,PfEMP1_314,PfEMP1_315,PfEMP1_316,PfEMP1_317,PfEMP1_318,PfEMP1_319,PfEMP1_320,PfEMP1_321,PfEMP1_322,PfEMP1_323,PfEMP1_324,PfEMP1_325,PfEMP1_326,PfEMP1_327,PfEMP1_328,PfEMP1_329,PfEMP1_330,PfEMP1_331,PfEMP1_332,PfEMP1_333,PfEMP1_334,PfEMP1_335,PfEMP1_336,PfEMP1_337,PfEMP1_338,PfEMP1_339,PfEMP1_340,PfEMP1_341,PfEMP1_342,PfEMP1_343,PfEMP1_344,PfEMP1_345,PfEMP1_346,PfEMP1_347,PfEMP1_348,PfEMP1_349,PfEMP1_350,PfEMP1_351,PfEMP1_352,PfEMP1_353,PfEMP1_354,PfEMP1_355,PfEMP1_356,PfEMP1_357,PfEMP1_358,PfEMP1_359,PfEMP1_360,PfEMP1_361,PfEMP1_362,PfEMP1_363,PfEMP1_364,PfEMP1_365,PfEMP1_366,PfEMP1_367,PfEMP1_368,PfEMP1_369,PfEMP1_370,PfEMP1_371,PfEMP1_372,PfEMP1_373,PfEMP1_374,PfEMP1_375,PfEMP1_376,PfEMP1_377,PfEMP1_378,PfEMP1_379,PfEMP1_380,PfEMP1_381,PfEMP1_382,PfEMP1_383,PfEMP1_384,PfEMP1_385,PfEMP1_386,PfEMP1_387,PfEMP1_388,PfEMP1_389,PfEMP1_390,PfEMP1_391,PfEMP1_392,PfEMP1_393,PfEMP1_394,PfEMP1_395,PfEMP1_396,PfEMP1_397,PfEMP1_398,PfEMP1_399,PfEMP1_400,PfEMP1_401,PfEMP1_402,PfEMP1_403,PfEMP1_404,PfEMP1_405,PfEMP1_406,PfEMP1_407,PfEMP1_408,PfEMP1_409,PfEMP1_410,PfEMP1_411,PfEMP1_412,PfEMP1_413,PfEMP1_414,PfEMP1_415,PfEMP1_416,PfEMP1_417,PfEMP1_418,PfEMP1_419,PfEMP1_420,PfEMP1_421,PfEMP1_422,PfEMP1_423,PfEMP1_424,PfEMP1_425,PfEMP1_426,PfEMP1_427,PfEMP1_428,PfEMP1_429,PfEMP1_430,PfEMP1_431,PfEMP1_432,PfEMP1_433,PfEMP1_434,PfEMP1_435,PfEMP1_436,PfEMP1_437,PfEMP1_438,PfEMP1_439,PfEMP1_440,PfEMP1_441,PfEMP1_442,PfEMP1_443,PfEMP1_444,PfEMP1_445,PfEMP1_446,PfEMP1_447,PfEMP1_448,PfEMP1_449,PfEMP1_450,PfEMP1_451,PfEMP1_452,PfEMP1_453,PfEMP1_454,PfEMP1_455,PfEMP1_456,PfEMP1_457,PfEMP1_458,PfEMP1_459,PfEMP1_460,PfEMP1_461,PfEMP1_462,PfEMP1_463,PfEMP1_464,PfEMP1_465,PfEMP1_466,PfEMP1_467,PfEMP1_468,PfEMP1_469,PfEMP1_470,PfEMP1_471,PfEMP1_472,PfEMP1_473,PfEMP1_474,PfEMP1_475,PfEMP1_476,PfEMP1_477,PfEMP1_478,PfEMP1_479,PfEMP1_480,PfEMP1_481,PfEMP1_482,PfEMP1_483,PfEMP1_484,PfEMP1_485,PfEMP1_486,PfEMP1_487,PfEMP1_488,PfEMP1_489,PfEMP1_490,PfEMP1_491,PfEMP1_492,PfEMP1_493,PfEMP1_494,PfEMP1_495,PfEMP1_496,PfEMP1_497,PfEMP1_498,PfEMP1_499
1750,1,10,F,24.7973,0,15000,1.4,,,,,,0.000808718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000494824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000335024,,,,,,,,,,,,,,,,,0.000423245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000433417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000483814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000306571,0.000344795,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000334605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000447735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000347825,,,,,,,,,0.000308494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000352201,,,,0.000351761,,,,,,,,,,,,,,,,,,,,0.000312765,,,,,,,,,,,,,,,,,0.000308879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000756877,,,,,,0.000306571,,,,,,,,,,,,,,,,,0.000347825,,,,,,,,,,0.000507985,,,,,,,,,
1750,1,11,M,24.7973,0,15000,1.4,,,,,,0.00985221,,,,,,,,,,,,0.34,0.34,,,,,0.00306162,0.00350414,0.0025701,,0.00228518,,,,,,,,,,0.34,,,,,,,0.00614996,0.0194424,,,,,,,,,,,,0.34,0.0174868,,,,,,,,,,,0.00339633,0.00256689,0.1522,,,,,,,,,,,,,,,,,,,,,0.0210404,,,,,,,,,,0.0138357,,,,,0.34,,,0.0222579,,,,,,,,0.34,,,,,0.0179295,,,,0.0222857,,,,,,,,0.34,,,,,,,0.00933663,,,,,,,,,,,,,,,0.109557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192295,,,,,,,,,0.34,,,,,,,,,,,,,0.0170764,,,,0.137029,0.34,,,,,,0.0214387,,,,,,,,,,,,,,,,,,,,,,,,0.00252236,0.193242,0.34,,,,0.00319455,,,,,,,,,,,,,,,,,,,,0.035791,,,,,,,0.34,,,,0.34,,,,,,0.00265832,,,,,,,,0.34,0.0189195,,,,,,,,,,,,,,,,,0.34,,,,,0.00516263,,,,0.0174213,,,,,,,,0.34,,,,,,,,,,0.00227378,,,,0.0623458,,,,,0.34,,,,,0.00252236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0208832,,0.17794,0.34,,,,,,,,,,,0.34,,,0.00227378,,,,,,0.00354379,,,,0.00653842,,,,,0.00228233,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,0.0344737,,,,,,0.00299725,,,,,,,,,,,,,,,,,,,,,,0.00250039,,,,,,,,,,,,0.0172264,0.0209617,,,,,,,,,,,0.323823,0.34,,,,
1800,1,3,F,24.9342,1,15000,1.4,,,0.34,0,,0.34,,,,,,,,,,,,,,,,,,,0.0021901,,,,,,,,,,0.0786648,,,,,,,,,,0.34,,,,,,,0.00149772,,,,,,0.34,,0.34,,0.34,,,0.167159,,0.331191,,,,,,,,,,,,,,,0.00149212,0.166533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103694,,,,,,,,0.166118,,0.00214942,,,,,,,,,,,,,,,,,,,,,,0.00154913,,,,,0.173764,,,,,,,0.00190398,,,,,,0.34,,,,,,,,,,,,0.0836336,,,,0.34,0.00194487,,0.0015608,,0.0832165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013843,,,,,,,,,,,,,,0.34,,0.00140874,,,,,,,,0.0756748,,0.34,,,,,,,0.0803543,,,,,,0.34,,,,,,,0.00255728,,,,,0.0769146,,,,,,,0.16141,0.00138257,,,,,,,,,,0.137372,,,,,,,0.34,,,,0.014364,,,0.0831125,,,,,,,,,,,,,,,,,,0.00217917,,0.140148,,,,,,,,,,0.0833206,,,,,,,,,0.00221487,,,,,,0.078077,,,,,,,,,,,,,,,,0.34,,0.168417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00140347,,,,,,,,0.131164,,,,,,,,0.34,,0.00157255,,,,0.132316,0.00140171,,,0.0766267,,,,,,,,,,,,,,0.00152989,,,,,,,,,,,,,,,,,,0.0831125,,,,,,,,0.00381025,,,,,0.0768185,0.160806,,,,,,,,,,,,,,,,,,,,,,,,
1800,1,5,F,24.9342,1,15000,1.4,,,,,,,,,,0.837695,,,0.0699441,,,0,,,,,,,,,,0.0104093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011206,0.01028,,,0.0114896,,,0.419606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372372,,,,,0.406262,,,0.45024,,,,,,,0.011164,,,,,,,,,,,,0.442376,,,,,,,,,,,0.0163454,,,,,,,,,,,,,,0.372453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471168,,,0.37278,,,,,,,,,,,,,,0.0101904,,,,,,,,,,,,,,,,,,0.0143708,,,0.0112903,,,,0.383194,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0102415,,,,,,,,,,0.382394,,,,,,,,,,,,,0.379351,,,,,,,,,0.379749,,,,,,,,0.403433,,,,,,,,,,,,,,,,,,,,,0.0160618,,,,,,,,,,0.000643757,,,,,,,,,0.381344,,,,,,,,0.0110529,,0.38286,,,,0.0204697,,0.0352581,,,,,,,,,,,,,,,,,,,,,,,,,0.011504,,,,,,,,,,,,,,0.381037,,,0.39909,,,,,,,,,,,,,,0.48746,,,,,,,,,0.372698,,,,,,,,,,,,,,,,,,,,,,,,0.756958,0.406239,0.372291,,,,,,,,,,,,0.776111,,,,,,,,,,,0.0103703,,,,,,,,,,0.47557,,,,,,,,,,,,,0.0660357,,,,,,,,,,,,,,,,,,,,
1800,1,6,M,24.9342,0,15000,1.4,,,,,,,,,,,0.342446,,,,,,,,,,,,,,,0.34072,,,,,,,,,,,,,,,,,0.34075,,,,,,,,,,,,,0.340723,,,,,,,,,,,,,,,,,,,,,,0.340627,0.340621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341805,,,,0.340602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340704,,,,,,,,,,0.341652,,,,,,,,,,,0.340982,,,0.340619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342148,,,,,,,,,,,,,,,,,,,,,,,,,0.340613,,,,,,,0.341896,,,,,,,,,,0.341742,,,,,,,,,,,,,,,0.340724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,1,7,M,24.9342,1,15000,1.4,,,,,,,,,,,,0.999999,,,0.00113621,,,,,,,,,,,,,,,,,,,,,,,,0.37998,,,,0.000190414,,,,,,,,,0.379895,,,,,,,,,,,,3.04826e-05,,,,,,,,,,,,,,0.379672,,,,,0.000202948,,,,,,,,,,,,,,,,,0.42006,,,,,,,,,,,,,0.37278,,,,,,,,,,,,,,,,0.000189939,,,,,,,,,0.000205501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000200678,,,0.702145,,0.434409,,,,,,,,,,,,0.000506716,,,,,,,,,,,0.442084,,,,,0.378196,,,,,,,,,0.000374916,,0.000190891,,0.000209915,,,,,,,,,,1.08166e-05,,0.373358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000206015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381038,,,,,0.372698,,,,,,,,,,,,0.312881,,,,,,,0.000307723,,,,,0.000302385,,,,,0.000187345,,,,,,,,,0.000211495,,,,,,,,,,,,,,,,,,,,0.000205501,,,,,,,,,,,0.00104754,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443996,,,,0.000296027,,,,,,,,,,,,,,,,,0.418587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372698,,,,,,,0.000797675,,,,,,,,,,,,,,,,,,0.378288,,,,,,,,,,,,,,,,,,0.379398,,,0.000187579,,0.373275
1800,1,8,M,24.9342,0,15000,1.4,,,,,,,,,,,,,0.340005,,,,0.340104,,0.343236,,,,0.340001,0.34,0.340024,,,,,,0.34003,,,,,,,,,,,,,,0.0835292,,,,,0.34,,,,,,,,,0.340002,,,,,0.340014,,,0.340577,,,,,0.0770108,,,,,0.0750156,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00853708,,,,,,0.34,,,,0.340011,,0.340011,,,,,0.342973,,,,,,0.173764,,,,,,,,,,,,,,,0.34,0.0154198,0.340549,0.34,,0.34,,0.340001,0.118533,,0.340857,,,,,,,,,,,,0.340001,0.0753916,0.0753916,,,,,,,0.121079,,0.340004,,,0.082698,,,,,,,0.34,,,,,,,,,,,,,,,,,,0.34,,,,0.34,,,,,,,,0.340011,,,,,,,,,0.340013,,,,,,,,,,0.340015,,,,,0.340011,,0.340002,,,,,,,,,,,,,0.340011,,,,0.0243482,,,,0.340014,0.0843686,,,,,,,,,,,,,,,,,0.104214,,0.342071,,,0.34003,,,,0.340004,,,0.340026,,,,0.340014,0.221173,0.34,,0.0998776,,,,,,,,0.0852166,,,0.340893,,,,,,,,,,,,0.34008,,,,,0.340001,0.34001,0.340002,0.340001,,,,0.340002,,0.341903,,,,,,,,0.3423,,,,,0.340024,,,,,,,0.340811,,,,,,0.34,,,,,0.340091,,,,,,,,,,,,0.34,,,,,,0.341965,,,,,,,,0.084158,0.34,,,0.340006,,,,,0.34,,,,,,,,,,,,,,0.340797,,,,,,,,0.34097,,0.0830087,,,,,,,,,,,,,,0.340011,,,,,,,,,,,,,,,,0.340924,0.34,,,,,,0.341964,,,,,,,,,,,0.340011,,0.340002,,,,,,,,0.340001,,,,,0.340005,,,,0.340569,0.340552,0.0753916,,,,,0.340846,,,,,,0.340002,,,,,,,,,,,,0.340569
1800,1,9,F,24.9342,0,15000,1.4,,0.340155,,,,,,0.340002,,,,,,,,,,,,,,,,,,,,,,,,,0.340044,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340002,0.340011,,,,,,,,,0.34,,,,,,,,,0.340146,,,,,,,,0.340045,0.340012,,0.34,,,,,,,,,,,,,,,,0.34,0.340001,,,,,0.34,,,,,,,,,,,,,,,,0.340018,,,,,,,,,,,,,,,,,,,,,,0.0170013,,,,,0.34,,,,,0.340044,,,,,,,,,,,,,0.0253932,,0.340018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340001,,,,,,,,0.34,,,,,,,,,,,,,,,,,0.340017,,,,,,,0.340001,,,,,,,0.340129,,,,,,0.340012,,,,,,,,,,,,,,,0.34,,,,,,0.34,0.340012,,,,,,,,,,,,,,,,0.340019,,,,,,0.340012,,,,0.34,,,,,,,,,0.34005,,,0.340001,,,,,0.340017,,,,,,0.340017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340043,,0.34,,,0.34,,,,,,,,,,,,,,,,,,,0.340044,,,,,0.34,,,,0.34,,,,,,,,0.34,,,,,,,,,,,,,0.340018,,,
1800,1,10,F,24.9342,0,15000,1.4,,,,,,0.000490512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000300126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000203202,,,,,,,,,,,,,,,,,0.000256711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000262881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000293448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000185945,0.000209129,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000202948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000271565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000210967,,,,,,,,,0.000187111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021362,,,,0.000213354,,,,,,,,,,,,,,,,,,,,0.000189701,,,,,,,,,,,,,,,,,0.000187345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000459069,,,,,,0.000185945,,,,,,,,,,,,,,,,,0.000210967,,,,,,,,,,0.000308108,,,,,,,,,
1800,1,11,M,24.9342,0,15000,1.4,,,,,,0.00597567,,,,,,,,,,,,0.34,0.34,,,,,0.00185697,0.00212537,0.00155885,,0.00138603,,,,,,,,,,0.34,,,,,,,0.00373014,0.0117924,,,,,,,,,,,,0.34,0.0106063,,,,,,,,,,,0.00205998,0.0015569,0.092314,,,,,,,,,,,,,,,,,,,,,0.0127617,,,,,,,,,,0.0138357,,,,,0.34,,,0.0135001,,,,,,,,0.34,,,,,0.0108748,,,,0.013517,,,,,,,,0.34,,,,,,,0.00566296,,,,,,,,,,,,,,,0.0664497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0116633,,,,,,,,,0.34,,,,,,,,,,,,,0.0103573,,,,0.0831125,0.34,,,,,,0.0130032,,,,,,,,,,,,,,,,,,,,,,,,0.00152989,0.117207,0.34,,,,0.00193759,,,,,,,,,,,,,,,,,,,,0.0217083,,,,,,,0.34,,,,0.33202,,,,,,0.00161235,,,,,,,,0.34,0.0114753,,,,,,,,,,,,,,,,,0.34,,,,,0.00313129,,,,0.0105666,,,,,,,,0.34,,,,,,,,,,0.00137912,,,,0.0378146,,,,,0.34,,,,,0.00152989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0126663,,0.107926,0.34,,,,,,,,,,,0.34,,,0.00137912,,,,,,0.00214942,,,,0.00396575,,,,,0.0013843,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,0.0209093,,,,,,0.00181793,,,,,,,,,,,,,,,,,,,,,,0.00151656,,,,,,,,,,,,0.0104484,0.0127139,,,,,,,,,,,0.196408,0.34,,,,
1850,1,3,F,25.0712,1,15000,1.4,,,0.214368,0.991994,,0.34,,,,,,,,,,,,,,,,,,,0.00132836,,,,,,,,,,0.0477126,,,,,,,,,,0.34,,,,,,0.476574,0.000908414,,,,,,0.34,,0.331605,,0.34,,,0.101387,,0.200878,,,0.99345,,,,,,,,,,,,0.000905014,0.101008,,,,,,,,,,,,,,,,,0.98865,,,,,,,,,,,,,0.0628937,,,,,,,,0.100755,,0.999969,,,,,,,,,,,,,,,,,,,0.00906822,,,0.000939597,,,,,0.105393,,,,,,0.0175279,0.00115482,,,,,0.984649,0.34,,,,,,,,,,0.991508,,0.0507264,,,,0.337038,0.00117962,0.00906822,0.00094667,,0.0504734,,,,,,,,,,,,,0.00906822,,,,0.0587573,,,,,,,,,,,,0.989977,,,,,,,,,0.000839621,,,,,,,,,,,,,,0.34,,0.000854444,,,,,,,,0.0458991,,0.332435,,,,,,,0.0487373,,,0.00906823,,,0.34,,,,,,,0.00155107,,,,,0.0466511,,,,,,,0.0978999,0.000838572,,,,,,,,,,0.970934,,,,,,,0.310348,0.00906827,,,0.014364,,,0.0504103,,,,,,,,,,,,,,,,,,0.00132174,,0.978487,,,,,,,,,,0.0505365,,,,,,,,,0.00134339,,,,,0.0506506,0.0473561,,,,,,,,,,,,0.985371,,,,0.328716,,0.10215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000851246,,,,,,,,0.0795548,,,,,,,0.995027,0.34,,0.000953797,,,,0.0802539,0.000850182,,,0.0464764,,,,,,,,,,,,,,0.000927925,,,,,,,,0.999979,,,,,,,,,,0.0504103,,0.999975,,,,,,0.00231104,,,,,0.0465928,0.0975335,,,,,,,,,,,,,,,,,,,,,,,,
1850,1,5,F,25.0712,1,15000,1.4,,,,,,,,,,0.523252,,,0.0424232,,,0.995739,,,,,,,,,,0.00631353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0837673,,,,,,,,,0.00679676,0.00623511,,,0.00696882,,,0.369311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35192,0.997285,,,,0.364398,,,0.380591,,,0.0748451,,,,0.00677132,,,,,,,0.999979,,,,0.999967,0.377695,,,,,,,,,,,0.0857008,,,,,,,,,,,,,,0.351949,,,,,,,,,,,,,,,,,,,,,,,0.0424763,,0.978665,,,,,,,0.975758,,0.388296,,,0.35207,,,,,,,,,,,,,,0.00618079,,,,,,,,,,,,,,,,,0.082924,0.00871631,,,0.00684793,,,0.999964,0.355904,,,,,,,0.981925,,,,,,,,,,,,,,,,,,,,,0.00621177,0.9976,,,,,,,,,0.35561,,,,,,,,,,,,,0.354489,,,,,,,,,0.354636,,,,,,,,0.363356,,,,,,,,,,,,,,,,,,,,,0.00974199,,,,,,,,,,0.988507,,,,,,,,,0.355223,,,,0.997058,,,,0.00670394,,0.355781,,,,0.0124155,,0.0213851,,,,,,,,,,,,,,,,,,,,,,,0.999972,,0.00697753,,,,,,,,,,,,,,0.35511,,,0.361757,,,,,,,,,,,,,,0.394295,,,,,,,,,0.352039,,,,,,,,,,,,,,,,,,,,,,,,0.493525,0.364389,0.35189,,,,,,,,,,,,0.500577,,,,,,,,,,,0.0062899,,,,,,,,,,0.389917,,,,,,,,,,,,,0.0400527,,,,,,,,0.94092,,,,,,,,,,,,
