Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected
399,340461476,1000,7576,409,4536,2631,10460,10267,248565,314360,157180,2628,129,0,0,966,0,701,302,0,26803.8,0.0862545,129,129,0,2631,4536,9,400,1330,1169,129,15708,2951,29745,19127383,0,0
400,340461476,1000,7591,411,4565,2615,10449,10289,248942,305600,152800,2518,122,0,0,965,0,693,257,0,26426.8,0.0852645,122,122,0,2615,4565,10,401,1245,1151,122,15624,3091,29723,20055608,0,0
401,340461476,1000,7505,402,4510,2593,10483,10282,248689,314360,157180,2551,123,0,0,962,0,730,318,0,26679.8,0.086475,123,123,0,2593,4510,13,389,1295,1133,123,15204,2888,29206,20029079,0,0
402,340461476,1000,7535,400,4482,2653,10484,10119,249111,320440,160220,2616,126,0,0,1000,0,684,286,0,26257.8,0.0848701,126,126,0,2653,4482,11,389,1269,1221,126,15150,2838,29134,19381830,0,0
403,340461476,1000,7529,402,4439,2688,10556,10014,248839,308240,154120,2544,140,0,0,985,0,693,298,0,26529.8,0.0819428,140,140,0,2688,4439,11,391,1266,1138,140,15042,2850,28907,19578282,0,0
404,340461476,1000,7473,410,4375,2688,10521,10151,248570,300320,150160,2497,112,0,0,944,0,725,275,0,26798.8,0.0860685,112,112,0,2688,4375,14,396,1272,1113,112,14748,2883,28361,19390357,0,0
405,340461476,1000,7491,422,4306,2763,10463,10121,248873,312840,156420,2522,128,0,0,1009,0,727,264,0,26495.8,0.089234,128,128,0,2763,4306,16,406,1239,1155,128,14578,2920,28067,19667846,0,0
406,340461476,1000,7366,409,4249,2708,10444,10245,248848,307960,153980,2566,149,0,0,901,0,721,305,0,26520.8,0.0846943,149,149,0,2708,4249,13,396,1307,1110,149,14268,2786,27385,18561131,0,0
407,340461476,1000,7348,416,4148,2784,10395,10330,249081,302680,151340,2423,129,0,0,960,0,719,259,0,26287.8,0.0861175,129,129,0,2784,4148,14,402,1234,1060,129,13898,2912,26854,18880469,0,0
408,340461476,1000,7459,403,4191,2865,10398,10312,248562,308120,154060,2500,121,0,0,1044,0,685,248,0,26806.8,0.08685,121,121,0,2865,4191,12,391,1295,1084,121,13883,2865,26728,18213494,0,0
409,340461476,1000,7426,408,4154,2864,10473,10173,248772,304600,152300,2561,127,0,0,970,0,713,290,0,26596.8,0.087001,127,127,0,2864,4154,10,398,1377,1057,127,13689,2909,26536,18938005,0,0
410,340461476,1000,7363,404,4055,2904,10440,10215,248933,291720,145860,2435,126,0,0,979,0,739,303,0,26435.8,0.087317,126,126,0,2904,4055,11,393,1263,1046,126,13279,2857,25713,18611297,0,0
411,340461476,1000,7319,389,3991,2939,10483,10236,248826,312800,156400,2536,129,0,0,957,0,730,271,0,26542.8,0.0906203,129,129,0,2939,3991,15,374,1328,1079,129,12987,2740,25174,18018039,0,0
412,340461476,1000,7390,422,4025,2943,10539,10012,249191,309000,154500,2528,126,0,0,976,0,666,239,0,26177.8,0.0848553,126,126,0,2943,4025,17,405,1378,1024,126,12909,2932,25179,20050732,0,0
413,340461476,1000,7348,423,4007,2918,10507,10112,248539,287160,143580,2369,118,0,0,943,0,719,266,0,26829.8,0.0847176,118,118,0,2918,4007,13,410,1299,952,118,12604,2851,24554,20096753,0,0
414,340461476,1000,7353,411,3984,2958,10557,10151,248519,317400,158700,2539,150,0,0,964,0,681,278,0,26849.8,0.0934314,150,150,0,2958,3984,11,400,1354,1035,150,12373,2763,24238,18669294,0,0
415,340461476,1000,7334,420,3957,2957,10572,10158,248669,311040,155520,2506,132,0,0,966,0,702,283,0,26699.8,0.0845928,132,132,0,2957,3957,16,404,1352,1022,132,12240,2859,24123,18943101,0,0
416,340461476,1000,7332,426,3895,3011,10500,10234,248797,292720,146360,2427,130,0,0,950,0,715,237,0,26571.8,0.0858402,130,130,0,3011,3895,20,406,1314,983,130,12124,2834,23905,19066905,0,0
417,340461476,1000,7360,393,3923,3044,10465,10221,248597,304920,152460,2457,133,0,0,1018,0,708,282,0,26771.8,0.0907753,133,133,0,3044,3923,17,376,1326,998,133,12121,2669,23730,17521099,0,0
418,340461476,1000,7369,394,3950,3025,10415,10282,248553,307960,153980,2527,121,0,0,992,0,708,275,0,26815.8,0.0877993,121,121,0,3025,3950,22,372,1381,1025,121,12124,2760,23834,18116635,0,0
419,340461476,1000,7409,395,3925,3089,10447,10293,248786,304680,152340,2507,122,0,0,994,0,684,270,0,26582.8,0.0870754,122,122,0,3089,3925,23,372,1436,949,122,12045,2672,23621,18077273,0,0
420,340461476,1000,7411,397,3922,3092,10449,10312,248787,302800,151400,2486,117,0,0,954,0,674,278,0,26581.8,0.0872481,117,117,0,3092,3922,23,374,1347,1022,117,12010,2559,23643,17960094,0,0
421,340461476,1000,7476,387,3925,3164,10437,10379,248678,317000,158500,2530,125,0,0,1015,0,671,279,0,26690.8,0.0877865,125,125,0,3164,3925,22,365,1348,1057,125,11903,2511,23470,17426901,0,0
422,340461476,1000,7591,385,4070,3136,10415,10320,248760,315640,157820,2551,116,0,0,1046,0,684,247,0,26608.8,0.0841979,116,116,0,3136,4070,25,360,1489,946,116,12115,2767,23954,18071339,0,0
423,340461476,1000,7572,379,4112,3081,10387,10284,248648,307880,153940,2556,124,0,0,975,0,704,290,0,26720.8,0.0843009,124,124,0,3081,4112,20,359,1420,1012,124,12206,2657,24260,17589389,0,0
424,340461476,1000,7515,388,4018,3109,10419,10335,248556,313840,156920,2533,129,0,0,949,0,726,280,0,26812.8,0.0867895,129,129,0,3109,4018,24,364,1385,1019,129,11951,2543,23716,16896492,0,0
425,340461476,1000,7548,371,4007,3170,10384,10273,249110,316840,158420,2528,112,0,0,1031,0,730,268,0,26258.8,0.0854345,112,112,0,3170,4007,25,346,1360,1056,112,11893,2474,23705,16462454,0,0
426,340461476,1000,7658,363,4076,3219,10381,10111,248592,312720,156360,2606,118,0,0,1047,0,683,254,0,26776.8,0.082877,118,118,0,3219,4076,21,342,1461,1027,118,12058,2393,24159,15872728,0,0
427,340461476,1000,7641,352,4126,3163,10393,10124,248310,311520,155760,2588,122,0,0,1001,0,737,281,0,27058.8,0.0856253,122,122,0,3163,4126,15,337,1485,981,122,12050,2272,24162,15621576,0,0
428,340461476,1000,7591,347,4062,3182,10462,10122,248692,309320,154660,2550,94,0,0,993,0,737,306,0,26676.8,0.0868604,94,94,0,3182,4062,16,331,1402,1054,94,11845,2237,23659,15579039,0,0
429,340461476,1000,7620,336,4084,3200,10437,10211,248389,321520,160760,2573,105,0,0,1033,0,732,272,0,26979.8,0.0862432,105,105,0,3200,4084,14,322,1446,1022,105,11838,2186,23660,14738480,0,0
430,340461476,1000,7573,340,4137,3096,10393,10136,249070,319120,159560,2605,110,0,0,940,0,690,297,0,26298.8,0.0839131,110,110,0,3096,4137,18,322,1466,1029,110,12047,2234,23925,14963443,0,0
431,340461476,1000,7624,323,4191,3110,10333,10237,248513,311240,155620,2499,95,0,0,1013,0,691,271,0,26855.8,0.0824102,95,95,0,3110,4191,17,306,1380,1024,95,12177,2054,24227,13700602,0,0
432,340461476,1000,7631,330,4214,3087,10345,10173,248320,322720,161360,2601,107,0,0,984,0,718,259,0,27048.8,0.0862863,107,107,0,3087,4214,17,313,1415,1079,107,12261,2054,24318,13939894,0,0
433,340461476,1000,7622,330,4238,3054,10365,10254,248810,320840,160420,2569,99,0,0,983,0,712,280,0,26558.8,0.0838149,99,99,0,3054,4238,19,311,1416,1054,99,12323,2044,24423,13674289,0,0
434,340461476,1000,7588,353,4185,3050,10305,10348,248796,308720,154360,2509,110,0,0,971,0,732,273,0,26572.8,0.0827788,110,110,0,3050,4185,18,335,1361,1038,110,12262,2152,24353,14288499,0,0
435,340461476,1000,7529,357,4118,3054,10393,10172,248892,321120,160560,2593,112,0,0,998,0,748,309,0,26476.8,0.0860739,112,112,0,3054,4118,17,340,1390,1091,112,12198,2054,24065,14438395,0,0
436,340461476,1000,7491,354,4108,3029,10329,10185,248398,317560,158780,2594,111,0,0,958,0,707,289,0,26970.8,0.0824513,111,111,0,3029,4108,18,336,1414,1069,111,12120,1962,24006,14507457,0,0
437,340461476,1000,7522,355,4106,3061,10404,10086,248458,307960,153980,2475,115,0,0,1017,0,721,265,0,26910.8,0.0849312,115,115,0,3061,4106,18,337,1329,1031,115,12144,2056,24050,14757709,0,0
438,340461476,1000,7606,365,4081,3160,10340,10179,248561,311200,155600,2581,109,0,0,1048,0,701,263,0,26807.8,0.0873839,109,109,0,3160,4081,13,352,1397,1075,109,12111,2132,24027,15496670,0,0
439,340461476,1000,7559,371,4112,3076,10249,10143,249056,321360,160680,2655,100,0,0,945,0,718,274,0,26312.8,0.0861432,100,100,0,3076,4112,15,356,1469,1086,100,12158,2184,24213,15590248,0,0
440,340461476,1000,7593,360,4064,3169,10269,10121,248705,304480,152240,2450,127,0,0,1004,0,711,259,0,26663.8,0.0818794,127,127,0,3169,4064,15,345,1327,996,127,11937,2103,23771,14886080,0,0
441,340461476,1000,7593,351,4058,3184,10243,10165,248469,317920,158960,2585,113,0,0,986,0,690,296,0,26899.8,0.0875714,113,113,0,3184,4058,17,334,1422,1050,113,11900,2055,23812,14794773,0,0
442,340461476,1000,7640,366,4007,3267,10273,10252,248591,326880,163440,2620,106,0,0,1022,0,702,273,0,26777.8,0.0846117,106,106,0,3267,4007,17,349,1423,1091,106,11759,2081,23569,16021671,0,0
443,340461476,1000,7634,373,3985,3276,10233,10263,248867,309440,154720,2560,116,0,0,965,0,701,270,0,26501.8,0.0819192,116,116,0,3276,3985,25,348,1450,994,116,11720,2082,23378,16014601,0,0
444,340461476,1000,7627,369,3908,3350,10231,10172,248720,317560,158780,2532,119,0,0,988,0,719,276,0,26648.8,0.0856442,119,119,0,3350,3908,25,344,1421,992,119,11483,2017,23028,15520700,0,0
445,340461476,1000,7670,359,3910,3401,10296,10115,248725,328720,164360,2615,115,0,0,989,0,685,261,0,26643.8,0.0839172,115,115,0,3401,3910,21,338,1458,1042,115,11513,1995,23058,15142829,0,0
446,340461476,1000,7725,347,3859,3519,10234,10038,248680,322520,161260,2580,115,0,0,1076,0,732,289,0,26688.8,0.081053,115,115,0,3519,3859,26,321,1472,993,115,11431,1963,22853,14873756,0,0
447,340461476,1000,7674,363,3863,3448,10181,10185,248597,315280,157640,2607,102,0,0,971,0,729,293,0,26771.8,0.0827507,102,102,0,3448,3863,28,335,1549,956,102,11418,2054,22812,15143394,0,0
448,340461476,1000,7665,377,3862,3426,10322,10217,248789,320080,160040,2565,110,0,0,943,0,687,265,0,26579.8,0.0849142,110,110,0,3426,3862,33,344,1452,1003,110,11327,1960,22750,15268572,0,0
449,340461476,1000,7666,377,3844,3445,10326,10090,248586,328000,164000,2550,119,0,0,987,0,698,288,0,26782.8,0.083041,119,119,0,3445,3844,33,344,1455,976,119,11162,1926,22477,15455614,0,0
450,340461476,1000,7610,385,3812,3413,10361,10059,248625,324880,162440,2576,107,0,0,970,0,766,260,0,26743.8,0.0816547,107,107,0,3413,3812,35,350,1498,971,107,11015,1907,22166,15736965,0,0
451,340461476,1000,7616,385,3797,3434,10397,10033,248711,324360,162180,2573,124,0,0,1000,0,720,274,0,26657.8,0.0823189,124,124,0,3434,3797,29,356,1454,995,124,10750,1955,21750,16065398,0,0
452,340461476,1000,7536,382,3712,3442,10436,10028,248961,312800,156400,2531,125,0,0,976,0,795,261,0,26407.8,0.0821857,125,125,0,3442,3712,31,351,1466,940,125,10385,2075,21047,16231110,0,0
453,340461476,1000,7523,360,3740,3423,10381,10121,248553,314800,157400,2545,107,0,0,956,0,689,280,0,26815.8,0.0844238,107,107,0,3423,3740,28,332,1510,928,107,10249,2030,20912,15126826,0,0
454,340461476,1000,7490,340,3709,3441,10481,10138,248771,322280,161140,2531,112,0,0,968,0,727,274,0,26597.8,0.0851834,112,112,0,3441,3709,24,316,1457,962,112,10045,1970,20682,14755554,0,0
455,340461476,1000,7477,333,3719,3425,10422,10200,248893,322360,161180,2555,113,0,0,943,0,656,300,0,26475.8,0.0825299,113,113,0,3425,3719,21,312,1510,932,113,9950,1943,20623,14816282,0,0
456,340461476,1000,7457,322,3686,3449,10397,10199,248320,312840,156420,2481,101,0,0,978,0,715,283,0,27048.8,0.082131,101,101,0,3449,3686,23,299,1421,959,101,9813,1833,20519,13737685,0,0
457,340461476,1000,7435,312,3680,3443,10333,10205,248813,316120,158060,2520,110,0,0,1003,0,755,270,0,26555.8,0.0864619,110,110,0,3443,3680,26,286,1472,938,110,9803,1757,20506,13160864,0,0
458,340461476,1000,7513,319,3719,3475,10345,10084,248617,316120,158060,2564,90,0,0,1002,0,657,267,0,26751.8,0.0840053,90,90,0,3475,3719,31,288,1530,944,90,9811,1812,20732,13775362,0,0
459,340461476,1000,7529,332,3685,3512,10372,10051,248726,308600,154300,2532,92,0,0,995,0,688,291,0,26642.8,0.0846253,92,92,0,3512,3685,36,296,1490,950,92,9679,1888,20684,14127246,0,0
460,340461476,1000,7541,321,3654,3566,10388,10048,248705,320200,160100,2562,103,0,0,1017,0,701,304,0,26663.8,0.0863343,103,103,0,3566,3654,36,285,1497,962,103,9579,1829,20590,13696252,0,0
461,340461476,1000,7498,326,3648,3524,10318,10167,248794,320640,160320,2576,110,0,0,952,0,712,283,0,26574.8,0.0832722,110,110,0,3524,3648,38,288,1528,938,110,9533,1797,20366,13622153,0,0
462,340461476,1000,7442,338,3551,3553,10324,10250,248514,315520,157760,2505,93,0,0,963,0,729,290,0,26854.8,0.0828803,93,93,0,3553,3551,42,296,1453,959,93,9313,1800,19875,13678765,0,0
463,340461476,1000,7438,349,3498,3591,10329,10140,248635,314520,157260,2500,117,0,0,978,0,718,264,0,26733.8,0.0851127,117,117,0,3591,3498,48,301,1468,915,117,9078,1837,19322,14670211,0,0
464,340461476,1000,7445,361,3466,3618,10369,10115,248574,316880,158440,2514,112,0,0,1002,0,721,274,0,26794.8,0.0849986,112,112,0,3618,3466,47,314,1514,888,112,8940,1953,19016,15028387,0,0
465,340461476,1000,7492,355,3418,3719,10317,10213,249218,313720,156860,2562,107,0,0,1017,0,702,268,0,26150.8,0.084558,107,107,0,3719,3418,40,315,1557,898,107,8781,2021,18642,15072169,0,0
466,340461476,1000,7508,361,3359,3788,10337,10198,248261,307680,153840,2523,109,0,0,1012,0,715,281,0,27107.8,0.083357,109,109,0,3788,3359,44,317,1550,864,109,8600,2007,18284,15820243,0,0
467,340461476,1000,7548,337,3385,3826,10328,10337,248674,313480,156740,2524,103,0,0,993,0,688,265,0,26694.8,0.0881037,103,103,0,3826,3385,44,293,1583,838,103,8500,1761,18074,14224171,0,0
468,340461476,1000,7545,334,3383,3828,10353,10311,248623,326360,163180,2552,114,0,0,989,0,718,274,0,26745.8,0.0851562,114,114,0,3828,3383,44,290,1570,868,114,8401,1774,18019,13495033,0,0
469,340461476,1000,7563,323,3345,3895,10399,10284,248580,321160,160580,2537,113,0,0,1030,0,713,299,0,26788.8,0.0819517,113,113,0,3895,3345,38,285,1576,848,113,8244,1687,17572,12980254,0,0
470,340461476,1000,7591,354,3284,3953,10411,10240,249042,318040,159020,2584,96,0,0,991,0,713,250,0,26326.8,0.0834125,96,96,0,3953,3284,42,312,1629,859,96,8069,1861,17292,14053691,0,0
471,340461476,1000,7644,360,3282,4002,10441,10236,248587,324200,162100,2538,107,0,0,1052,0,759,240,0,26781.8,0.0827781,107,107,0,4002,3282,43,317,1577,854,107,8090,1859,17459,14162343,0,0
472,340461476,1000,7577,347,3288,3942,10485,10224,248969,314080,157040,2556,119,0,0,940,0,718,289,0,26399.8,0.0826087,119,119,0,3942,3288,45,302,1650,787,119,7974,1754,17218,13706320,0,0
473,340461476,1000,7635,337,3297,4001,10473,10200,248678,331680,165840,2543,103,0,0,1003,0,696,249,0,26690.8,0.0840542,103,103,0,4001,3297,52,285,1606,834,103,7890,1672,17047,13069209,0,0
474,340461476,1000,7645,342,3258,4045,10481,10319,248829,329320,164660,2605,110,0,0,1000,0,686,304,0,26539.8,0.0804714,110,110,0,4045,3258,61,281,1619,876,110,7759,1688,16781,13331116,0,0
475,340461476,1000,7595,348,3227,4020,10514,10110,248931,332960,166480,2602,106,0,0,983,0,718,315,0,26437.8,0.0805895,106,106,0,4020,3227,55,293,1666,830,106,7699,1708,16600,13668358,0,0
476,340461476,1000,7650,343,3242,4065,10549,10267,248785,326720,163360,2570,97,0,0,1024,0,705,264,0,26583.8,0.0794022,97,97,0,4065,3242,56,287,1646,827,97,7730,1692,16695,13510498,0,0
477,340461476,1000,7709,328,3260,4121,10487,10239,248732,327960,163980,2599,115,0,0,1031,0,695,277,0,26636.8,0.0813655,115,115,0,4121,3260,62,266,1674,810,115,7727,1641,16681,13293621,0,0
478,340461476,1000,7609,312,3235,4062,10533,10133,249229,321560,160780,2551,105,0,0,973,0,789,284,0,26139.8,0.0812195,105,105,0,4062,3235,62,250,1646,800,105,7514,1574,16274,12675796,0,0
479,340461476,1000,7494,297,3236,3961,10471,10288,248807,324200,162100,2542,96,0,0,918,0,766,267,0,26561.8,0.0812904,96,96,0,3961,3236,55,242,1619,827,96,7509,1466,16240,12200390,0,0
480,340461476,1000,7584,309,3238,4037,10527,10168,248801,330680,165340,2533,104,0,0,1059,0,731,238,0,26567.8,0.0819301,104,104,0,4037,3238,59,250,1624,805,104,7540,1491,16434,12347002,0,0
481,340461476,1000,7596,297,3288,4011,10503,10261,248513,316440,158220,2594,90,0,0,995,0,725,258,0,26855.8,0.0803428,90,90,0,4011,3288,55,242,1694,810,90,7568,1529,16478,12286386,0,0
482,340461476,1000,7449,299,3261,3889,10509,10270,248621,319240,159620,2532,93,0,0,923,0,764,306,0,26747.8,0.0848684,93,93,0,3889,3261,56,243,1618,821,93,7523,1450,16395,11881997,0,0
483,340461476,1000,7398,300,3200,3898,10440,10292,248962,318160,159080,2481,99,0,0,966,0,742,275,0,26406.8,0.0837857,99,99,0,3898,3200,50,250,1565,817,99,7360,1520,16108,12242274,0,0
484,340461476,1000,7442,316,3157,3969,10469,10151,248883,325160,162580,2538,95,0,0,1014,0,693,277,0,26485.8,0.0829983,95,95,0,3969,3157,58,258,1608,835,95,7334,1530,16043,12677119,0,0
485,340461476,1000,7540,307,3161,4072,10488,10081,248684,318280,159140,2540,98,0,0,1052,0,652,302,0,26684.8,0.0814545,98,98,0,4072,3161,53,254,1637,805,98,7327,1461,16072,12148062,0,0
486,340461476,1000,7491,295,3160,4036,10504,10171,248743,315920,157960,2563,108,0,0,936,0,718,267,0,26625.8,0.0838405,108,108,0,4036,3160,51,244,1645,810,108,7374,1303,16060,11081564,0,0
487,340461476,1000,7494,291,3137,4066,10464,10330,248636,322720,161360,2508,89,0,0,994,0,714,277,0,26732.8,0.08428,89,89,0,4066,3137,51,240,1621,798,89,7254,1349,15834,11357691,0,0
488,340461476,1000,7473,293,3096,4084,10460,10353,248916,317680,158840,2526,78,0,0,981,0,719,283,0,26452.8,0.0828357,78,78,0,4084,3096,50,243,1660,788,78,7082,1315,15453,11095878,0,0
489,340461476,1000,7457,274,3083,4100,10432,10394,248655,317240,158620,2511,106,0,0,1001,0,767,250,0,26713.8,0.0832685,106,106,0,4100,3083,53,221,1606,799,106,7006,1273,15157,10406029,0,0
490,340461476,1000,7505,284,3065,4156,10430,10361,248738,313440,156720,2529,76,0,0,1004,0,690,266,0,26630.8,0.0842068,76,76,0,4156,3065,59,225,1660,793,76,7040,1297,15315,10949829,0,0
491,340461476,1000,7564,291,3066,4207,10523,10406,248604,322480,161240,2547,76,0,0,1026,0,708,259,0,26764.8,0.0849628,76,76,0,4207,3066,57,234,1684,787,76,7011,1238,15251,11239363,0,0
492,340461476,1000,7521,279,2992,4250,10554,10483,248845,319640,159820,2562,110,0,0,983,0,742,284,0,26523.8,0.0829966,110,110,0,4250,2992,44,235,1661,791,110,6863,1242,14804,10541806,0,0
493,340461476,1000,7529,289,2948,4292,10603,10391,248618,318640,159320,2521,85,0,0,1020,0,755,257,0,26750.8,0.0829801,85,85,0,4292,2948,54,235,1665,771,85,6743,1315,14571,10398834,0,0
494,340461476,1000,7583,304,2974,4305,10591,10453,248560,318440,159220,2539,71,0,0,1016,0,711,251,0,26808.8,0.0839529,71,71,0,4305,2974,61,243,1708,760,71,6764,1453,14683,11073749,0,0
495,340461476,1000,7604,276,2995,4333,10605,10275,248942,323600,161800,2573,105,0,0,1015,0,719,275,0,26426.8,0.0841878,105,105,0,4333,2995,55,221,1726,742,105,6773,1336,14849,10331675,0,0
496,340461476,1000,7657,277,3004,4376,10575,10180,249023,326320,163160,2558,86,0,0,1029,0,718,258,0,26345.8,0.0816649,86,86,0,4376,3004,53,224,1705,767,86,6777,1323,14829,10564033,0,0
497,340461476,1000,7627,284,2991,4352,10557,10206,248018,319920,159960,2558,79,0,0,986,0,740,276,0,27350.8,0.0807359,79,79,0,4352,2991,59,225,1709,770,79,6693,1315,14725,10482279,0,0
498,340461476,1000,7644,288,3011,4345,10548,10202,249012,334320,167160,2591,90,0,0,1004,0,722,265,0,26356.8,0.0854925,90,90,0,4345,3011,59,229,1737,764,90,6840,1278,14968,10544952,0,0
499,340461476,1000,7600,291,3008,4301,10519,10328,248670,330680,165340,2586,101,0,0,959,0,730,273,0,26698.8,0.0788369,101,101,0,4301,3008,54,237,1748,737,101,6801,1290,15041,11039221,0,0
500,340461476,1000,7478,281,2973,4224,10494,10351,248486,323480,161740,2527,79,0,0,948,0,794,276,0,26882.8,0.0807389,79,79,0,4224,2973,51,230,1666,782,79,6770,1174,14947,10370547,0,0
501,340461476,1000,7483,273,2962,4248,10488,10243,248794,317440,158720,2491,82,0,0,1016,0,735,276,0,26574.8,0.0831048,82,82,0,4248,2962,56,217,1633,776,82,6695,1219,14726,10403273,0,0
502,340461476,1000,7534,271,2983,4280,10495,10223,248999,330880,165440,2608,106,0,0,1016,0,683,282,0,26369.8,0.0837158,106,106,0,4280,2983,58,213,1726,776,106,6742,1224,14867,10326441,0,0
503,340461476,1000,7585,279,3028,4278,10470,10231,248516,325480,162740,2575,84,0,0,1008,0,685,272,0,26852.8,0.0796958,84,84,0,4278,3028,65,214,1735,756,84,6762,1258,14902,10742189,0,0
504,340461476,1000,7567,290,3022,4255,10503,10258,248639,319120,159560,2512,78,0,0,969,0,723,264,0,26729.8,0.082502,78,78,0,4255,3022,64,226,1711,723,78,6774,1309,14879,11177973,0,0
505,340461476,1000,7583,294,3022,4267,10451,10335,248970,330880,165440,2556,95,0,0,1011,0,740,255,0,26398.8,0.0837608,95,95,0,4267,3022,66,228,1683,778,95,6788,1298,14982,10901625,0,0
506,340461476,1000,7620,313,2977,4330,10396,10160,248974,324680,162340,2567,94,0,0,1058,0,737,284,0,26394.8,0.0797835,94,94,0,4330,2977,60,253,1714,759,94,6691,1395,14796,11738682,0,0
507,340461476,1000,7609,305,2990,4314,10381,10133,248960,323360,161680,2612,88,0,0,963,0,703,271,0,26408.8,0.0812947,88,88,0,4314,2990,62,243,1771,753,88,6671,1342,14721,11673492,0,0
508,340461476,1000,7614,290,2993,4331,10312,10198,248230,328600,164300,2553,99,0,0,994,0,726,263,0,27138.8,0.0816698,99,99,0,4331,2993,60,230,1676,778,99,6741,1192,14813,10461647,0,0
509,340461476,1000,7586,289,2948,4349,10292,10256,249030,322840,161420,2537,93,0,0,1002,0,743,287,0,26338.8,0.082589,93,93,0,4349,2948,63,226,1712,732,93,6728,1137,14703,10082529,0,0
510,340461476,1000,7541,273,2916,4352,10255,10403,248531,324800,162400,2542,82,0,0,965,0,741,269,0,26837.8,0.0815845,82,82,0,4352,2916,58,215,1730,730,82,6576,1082,14433,9616955,0,0
511,340461476,1000,7506,260,2894,4352,10288,10233,248825,328880,164440,2565,99,0,0,983,0,750,268,0,26543.8,0.0826285,99,99,0,4352,2894,53,207,1677,789,99,6507,1035,14154,9269664,0,0
512,340461476,1000,7492,254,2863,4375,10316,10233,248700,316600,158300,2499,77,0,0,1003,0,760,257,0,26668.8,0.0807095,77,77,0,4375,2863,56,198,1704,718,77,6455,1040,13848,9826284,0,0
513,340461476,1000,7479,251,2819,4409,10317,10129,248721,318080,159040,2530,68,0,0,1003,0,705,311,0,26647.8,0.0842348,68,68,0,4409,2819,60,191,1775,687,68,6382,1048,13686,9450102,0,0
514,340461476,1000,7500,261,2783,4456,10261,10080,248660,327080,163540,2566,92,0,0,987,0,716,250,0,26708.8,0.0837769,92,92,0,4456,2783,67,194,1725,749,92,6375,1147,13521,10055646,0,0
515,340461476,1000,7478,255,2794,4429,10279,10095,248702,323600,161800,2549,69,0,0,967,0,692,297,0,26666.8,0.0816582,69,69,0,4429,2794,66,189,1757,723,69,6335,1124,13473,9919567,0,0
516,340461476,1000,7545,248,2780,4517,10319,10154,248403,318880,159440,2490,78,0,0,1023,0,697,259,0,26965.8,0.0824065,78,78,0,4517,2780,60,188,1755,657,78,6263,1037,13225,9450482,0,0
517,340461476,1000,7585,233,2758,4594,10324,10171,248752,330880,165440,2565,84,0,0,1022,0,714,268,0,26616.8,0.0845639,84,84,0,4594,2758,47,186,1765,716,84,6139,998,13050,8721140,0,0
518,340461476,1000,7588,257,2731,4600,10362,10238,248824,329720,164860,2637,70,0,0,931,0,662,266,0,26544.8,0.0804423,70,70,0,4600,2731,54,203,1823,744,70,6054,1133,12972,9949494,0,0
519,340461476,1000,7612,256,2728,4628,10385,10184,248764,324680,162340,2488,67,0,0,990,0,715,251,0,26604.8,0.0805069,67,67,0,4628,2728,70,186,1738,683,67,5933,1090,12811,10106523,0,0
520,340461476,1000,7557,250,2680,4627,10342,10229,248612,337440,168720,2577,85,0,0,970,0,734,291,0,26756.8,0.0819414,85,85,0,4627,2680,67,183,1803,689,85,5717,1126,12568,10031641,0,0
521,340461476,1000,7579,251,2652,4676,10353,10177,248693,344520,172260,2615,75,0,0,977,0,679,276,0,26675.8,0.0792934,75,75,0,4676,2652,58,193,1818,722,75,5583,1148,12389,10521258,0,0
522,340461476,1000,7596,246,2583,4767,10350,10184,248523,318480,159240,2501,73,0,0,994,0,707,270,0,26845.8,0.0774287,73,73,0,4767,2583,61,185,1760,668,73,5494,1119,12119,10434857,0,0
523,340461476,1000,7547,247,2547,4753,10237,10241,248726,329640,164820,2538,82,0,0,939,0,727,261,0,26642.8,0.0842934,82,82,0,4753,2547,64,183,1797,659,82,5417,1078,11968,9757776,0,0
524,340461476,1000,7570,247,2491,4832,10247,10243,248565,348200,174100,2620,79,0,0,1003,0,704,276,0,26803.8,0.0808238,79,79,0,4832,2491,58,189,1869,672,79,5188,1115,11617,9621216,0,0
525,340461476,1000,7513,249,2471,4793,10330,10172,248915,317440,158720,2531,66,0,0,934,0,738,253,0,26453.8,0.076978,66,66,0,4793,2471,64,185,1835,630,66,5026,1177,11274,9605800,0,0
526,340461476,1000,7554,241,2449,4864,10338,10194,248534,327440,163720,2481,81,0,0,992,0,721,230,0,26834.8,0.0833346,81,81,0,4864,2449,65,176,1784,616,81,4949,1109,11184,9297001,0,0
