Time,Year,Node_ID,Event_Name,Individual_ID,Age,Gender,Infected,Infectiousness
14539.2,2000.33,1,PostDebut,427,14724.6,F,0,0
14539.2,2000.33,1,PostDebut,14695,6052.91,F,0,0
14539.2,2000.33,1,PreDebut,16041,3741.25,F,0,0
14539.2,2000.33,1,PostDebut,430,19955.5,F,0,0
14539.2,2000.33,1,PostDebut,11365,12075.4,F,0,0
14539.2,2000.33,1,PostDebut,13916,7452.07,M,0,0
14539.2,2000.33,1,PostDebut,433,19648.1,F,0,0
14539.2,2000.33,1,PreDebut,14812,5870.41,M,0,0
14539.2,2000.33,1,PostDebut,13003,9155.41,F,0,0
14539.2,2000.33,1,PostDebut,14199,6934.99,F,0,0
14539.2,2000.33,1,PostDebut,12170,10615.4,M,0,0
14539.2,2000.33,1,PostDebut,438,17846.3,F,0,0
